reliability_score,financial_risk,geopolitical_risk,weather_risk,cyber_risk,component_capacity,lead_time_days,lead_time_std,supplier_id,region,component_count,downstream_product_count,downstream_factory_count,route_count,graph_degree,date,weather_signal,congestion_signal,demand_pressure,utilization,delay_rate_7d,onsets_30d,completed_duration_mean_90d,days_since_onset,disruption_risk,label_window_end,split
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-11-06,0.3564078891,0.4596524738,0.5817335376,0.7617800919,0.1285714286,0,0,132,0,2027-11-13,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-11-07,0.4049666556,0.4227286045,0.5738385385,0.7582273423,0.1285714286,0,0,133,0,2027-11-14,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-11-08,0.4976136804,0.4590609001,0.6157490698,0.7770870814,0.1214285714,0,0,134,0,2027-11-15,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-11-09,0.4106958304,0.3572373004,0.583970819,0.7627868686,0.1214285714,0,0,135,0,2027-11-16,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-11-10,0.4149364705,0.26638342,0.5802038108,0.7610917149,0.1285714286,0,0,136,0,2027-11-17,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-11-11,0.4757369797,0.258908674,0.4583311663,0.7062490248,0.1357142857,0,0,137,0,2027-11-18,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-11-12,0.3884852708,0.2782633709,0.4634004867,0.708530219,0.15,0,0,138,0,2027-11-19,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-11-13,0.3711743079,0.2643898521,0.2511492111,0.613017145,0.1357142857,0,0,139,0,2027-11-20,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-11-14,0.3168535442,0.2137145474,0.2513942194,0.6131273987,0.1428571429,0,0,140,0,2027-11-21,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-11-15,0.2434361743,0.1956184504,0.3558133931,0.6601160269,0.1428571429,0,0,141,0,2027-11-22,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-11-16,0.3201080842,0.3086049473,0.348968085,0.6570356383,0.1428571429,0,0,142,0,2027-11-23,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-11-17,0.359659115,0.3243926753,0.2664914198,0.6199211389,0.1428571429,0,0,143,0,2027-11-24,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-11-18,0.4860500504,0.395364105,0.3360459418,0.6512206738,0.1928571429,0,0,144,0,2027-11-25,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-11-19,0.5117461076,0.3612382699,0.5317360245,0.739281211,0.2214285714,0,0,145,0,2027-11-26,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-11-20,0.5367525468,0.3291674261,0.5543099163,0.7494394623,0.2357142857,0,0,146,0,2027-11-27,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-11-21,0.5203710728,0.3680644008,0.5876024161,0.7644210872,0.2285714286,0,0,147,0,2027-11-28,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-11-22,0.4949400227,0.3512839327,0.6692897169,0.8011803726,0.2428571429,0,0,148,0,2027-11-29,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-11-23,0.5594638579,0.365522078,0.6406651248,0.7882993061,0.2428571429,0,0,149,0,2027-11-30,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-11-24,0.4833647023,0.2495831768,0.6122328656,0.7755047895,0.2714285714,0,0,150,0,2027-12-01,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-11-25,0.4383927577,0.1603911404,0.6950871042,0.8127891969,0.2071428571,0,0,151,0,2027-12-02,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-11-26,0.3974563466,0.08599384267,0.6826521051,0.8071934473,0.1928571429,0,0,152,0,2027-12-03,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-11-27,0.4999303158,0.2033769626,0.7494943608,0.8372724624,0.1928571429,0,0,153,0,2027-12-04,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-11-28,0.4899595743,0.2593633401,0.7471235518,0.8362055983,0.2,0,0,154,0,2027-12-05,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-11-29,0.4842072972,0.2063491739,0.7802443121,0.8511099404,0.2142857143,0,0,155,0,2027-12-06,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-11-30,0.518863343,0.1955632094,0.7589850123,0.8415432555,0.2285714286,0,0,156,0,2027-12-07,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-12-01,0.6144118629,0.1171689265,0.6931775772,0.8119299097,0.2071428571,0,0,157,0,2027-12-08,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-12-02,0.5991186689,0.1927935756,0.6470677847,0.7911805031,0.1928571429,0,0,158,0,2027-12-09,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-12-03,0.7083220553,0.2568209509,0.6406831821,0.788307432,0.1714285714,0,0,159,0,2027-12-10,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-12-04,0.5524191779,0.1654333626,0.5692801772,0.7561760798,0.1714285714,0,0,160,0,2027-12-11,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-12-05,0.611192804,0.163261399,0.6334658985,0.7850596543,0.15,0,0,161,0,2027-12-12,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-12-06,0.627811571,0.2757723272,0.6135453028,0.7760953863,0.15,0,0,162,1,2027-12-13,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-12-07,0.7419252441,0.3178844506,0.5853879422,0.763424574,0.1214285714,0,0,163,1,2027-12-14,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-12-08,0.8190491248,0.4311595515,0.5746683423,0.7586007541,0.1071428571,0,0,164,1,2027-12-15,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-12-09,0.8030846918,0.4257215164,0.7741064579,0.8483479061,0.15,0,0,165,1,2027-12-16,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-12-10,0.6558960864,0.5120881551,0.7976621386,0.8589479624,0.1857142857,0,0,166,1,2027-12-17,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-12-11,0.4848793147,0.559035497,0.7366226023,0.831480171,0.2,0,0,167,1,2027-12-18,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-12-12,0.5490054205,0.5536072628,0.7539834153,0.8392925369,0.2357142857,0,0,168,1,2027-12-19,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-12-18,0.5153999464,0.5943777725,0.5942382898,0.7674072304,0.4642857143,1,5,5,0,2027-12-25,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-12-19,0.4634733728,0.7172676094,0.7349417219,0.8307237748,0.45,1,5,6,0,2027-12-26,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-12-20,0.5423578451,0.7595552445,0.7594446715,0.8417501022,0.3928571429,1,5,7,0,2027-12-27,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-12-21,0.5532445948,0.6451347479,0.622476424,0.7801143908,0.3357142857,1,5,8,0,2027-12-28,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-12-22,0.4500520476,0.4709165213,0.5761957557,0.7592880901,0.2714285714,1,5,9,0,2027-12-29,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-12-23,0.3278878006,0.3586914481,0.5811107077,0.7614998184,0.2142857143,1,5,10,0,2027-12-30,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-12-24,0.3570857815,0.2600760241,0.6353649789,0.7859142405,0.1571428571,1,5,11,0,2027-12-31,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-12-25,0.3066885554,0.1976306251,0.5943597722,0.7674618975,0.1428571429,1,5,12,0,2028-01-01,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-12-26,0.4415504296,0.0837430726,0.619010569,0.778554756,0.1357142857,1,5,13,0,2028-01-02,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-12-27,0.4301648385,0.1018649853,0.5441664695,0.7448749113,0.1142857143,1,5,14,0,2028-01-03,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-12-28,0.3745388445,0.05240247699,0.4442393389,0.6999077025,0.1,1,5,15,0,2028-01-04,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-12-29,0.4054368227,0.08339195987,0.3850155906,0.6732570158,0.1071428571,1,5,16,0,2028-01-05,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-12-30,0.4791490381,0,0.3683029014,0.6657363056,0.09285714286,1,5,17,0,2028-01-06,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2027-12-31,0.4465295459,0.1226582949,0.3457165489,0.655572447,0.08571428571,1,5,18,0,2028-01-07,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-01,0.3522962523,0.1901297759,0.3476948779,0.6564626951,0.08571428571,1,5,19,0,2028-01-08,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-02,0.4713796485,0.114516036,0.3447020191,0.6551159086,0.06428571429,1,5,20,0,2028-01-09,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-03,0.3642275755,0.162263575,0.3719970664,0.6673986799,0.07142857143,1,5,21,0,2028-01-10,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-04,0.2851661019,0.03329565179,0.5193285283,0.7336978377,0.07857142857,1,5,22,0,2028-01-11,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-05,0.2580381075,0.1139454495,0.51844154,0.733298693,0.07142857143,1,5,23,0,2028-01-12,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-06,0.3439034639,0.1326871036,0.5286685589,0.7379008515,0.09285714286,1,5,24,0,2028-01-13,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-07,0.3223565339,0.3004070169,0.5252853189,0.7363783935,0.1071428571,1,5,25,0,2028-01-14,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-08,0.2664743457,0.307985238,0.4963917829,0.7233763023,0.1071428571,1,5,26,0,2028-01-15,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-09,0.2498299298,0.3291530628,0.6149935899,0.7767471155,0.1214285714,1,5,27,0,2028-01-16,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-10,0.3014276678,0.3897110764,0.6414610586,0.7886574764,0.15,1,5,28,0,2028-01-17,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-11,0.3410116311,0.3317869494,0.5500313436,0.7475141046,0.1571428571,1,5,29,0,2028-01-18,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-12,0.4095524843,0.400604307,0.5880774843,0.7646348679,0.1642857143,0,5,30,0,2028-01-19,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-13,0.4496238257,0.418043391,0.6732213229,0.8029495953,0.1571428571,0,5,31,0,2028-01-20,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-14,0.4593374822,0.4635721462,0.6388489211,0.7874820145,0.1357142857,0,5,32,0,2028-01-21,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-15,0.5376865259,0.4846170125,0.5956436727,0.7680396527,0.1428571429,0,5,33,0,2028-01-22,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-16,0.3805100459,0.4924286284,0.5573747036,0.7508186166,0.1571428571,0,5,34,0,2028-01-23,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-17,0.2273448266,0.4419167945,0.3435090492,0.6545790721,0.15,0,5,35,0,2028-01-24,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-18,0.1859596069,0.4168782753,0.4073975275,0.6833288874,0.1428571429,0,5,36,0,2028-01-25,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-19,0.2081643861,0.4123753151,0.4535097902,0.7040794056,0.15,0,5,37,0,2028-01-26,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-20,0.3525531272,0.3525774318,0.4515423602,0.7031940621,0.15,0,5,38,0,2028-01-27,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-21,0.249386165,0.2055344269,0.3894866169,0.6752689776,0.1571428571,0,5,39,0,2028-01-28,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-22,0.3394268352,0.103668911,0.3519875706,0.6583944068,0.1428571429,0,5,40,0,2028-01-29,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-23,0.2856771115,0,0.3409855058,0.6534434776,0.1285714286,0,5,41,0,2028-01-30,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-24,0.08873792426,0.04114786821,0.3721577494,0.6674709873,0.1142857143,0,5,42,0,2028-01-31,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-25,0.1670033513,0.0005487752664,0.3247782889,0.64615023,0.1071428571,0,5,43,0,2028-02-01,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-26,0.2815033875,0.01878128524,0.3141178239,0.6413530207,0.07857142857,0,5,44,0,2028-02-02,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-27,0.3949450958,0.08765940983,0.2562487241,0.6153119258,0.08571428571,0,5,45,0,2028-02-03,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-28,0.4676998219,0,0.3365423576,0.6514440609,0.07857142857,0,5,46,0,2028-02-04,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-29,0.2736325899,0.06121466664,0.3754360856,0.6689462385,0.1071428571,0,5,47,0,2028-02-05,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-30,0.2827809616,0,0.3842935053,0.6729320774,0.1071428571,0,5,48,0,2028-02-06,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-01-31,0.2800335023,0,0.4317904628,0.6943057083,0.1071428571,0,5,49,0,2028-02-07,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-02-01,0.3836460539,0.1304386319,0.4652004234,0.7093401905,0.1142857143,0,5,50,0,2028-02-08,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-02-02,0.4120292817,0.2443010335,0.3851246281,0.6733060827,0.1285714286,0,5,51,0,2028-02-09,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-02-03,0.4494124137,0.2412795072,0.4562052539,0.7052923643,0.1071428571,0,5,52,0,2028-02-10,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-02-04,0.4876556502,0.3332212992,0.4584957797,0.7063231009,0.1428571429,0,5,53,0,2028-02-11,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-02-05,0.4199662575,0.334192982,0.4175555806,0.6879000112,0.1285714286,0,5,54,0,2028-02-12,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-02-06,0.2928638723,0.2636720447,0.4575063436,0.7058778546,0.1285714286,0,5,55,0,2028-02-13,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-02-07,0.2793091405,0.2890299606,0.4057400164,0.6825830074,0.1428571429,0,5,56,0,2028-02-14,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-02-08,0.3497978193,0.3042500942,0.3750540755,0.668774334,0.1642857143,0,5,57,0,2028-02-15,train
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-02-09,0.2783889243,0.2736156858,0.3326141532,0.6496763689,0.1857142857,0,5,58,0,2028-02-16,purged
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-02-10,0.2779513115,0.2963088776,0.2477461757,0.611485779,0.1857142857,0,5,59,0,2028-02-17,purged
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-02-11,0.354923572,0.3640849672,0.3452775761,0.6553749092,0.1714285714,0,5,60,0,2028-02-18,purged
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-02-12,0.3104496799,0.4003218611,0.3264443707,0.6468999668,0.1785714286,0,5,61,0,2028-02-19,purged
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-02-13,0.2434955013,0.4264522992,0.3508738309,0.6578932239,0.1785714286,0,5,62,0,2028-02-20,purged
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-02-14,0.1172216639,0.3715287197,0.3580078524,0.6611035336,0.1714285714,0,5,63,0,2028-02-21,purged
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-02-15,0.01344691675,0.4334297011,0.3448004143,0.6551601864,0.1428571429,0,5,64,0,2028-02-22,purged
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-02-16,0.03681521751,0.4738821951,0.3977849283,0.6790032178,0.1214285714,0,5,65,0,2028-02-23,calibration
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-02-17,0.01115842747,0.3793984092,0.4220433368,0.6899195015,0.1285714286,0,5,66,0,2028-02-24,calibration
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-02-18,0.04073443585,0.295899571,0.4108129669,0.6848658351,0.1071428571,0,5,67,0,2028-02-25,calibration
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-02-19,0.1049062804,0.3020511725,0.3250924478,0.6462916015,0.08571428571,0,5,68,0,2028-02-26,calibration
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-02-20,0.08296653682,0.160681159,0.3212173045,0.644547787,0.08571428571,0,5,69,0,2028-02-27,calibration
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-02-21,0.09590177172,0.2157956554,0.4215553604,0.6896999122,0.08571428571,0,5,70,0,2028-02-28,calibration
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-02-22,0.07466642143,0.2922226567,0.5031741912,0.726428386,0.1071428571,0,5,71,0,2028-02-29,calibration
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-02-23,0.08733828769,0.3058330191,0.4743805803,0.7134712611,0.1071428571,0,5,72,0,2028-03-01,calibration
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-02-24,0.09680538729,0.2873255654,0.4176704902,0.6879517206,0.1071428571,0,5,73,0,2028-03-02,calibration
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-02-25,0.04990541325,0.2079036378,0.5091484064,0.7291167829,0.1285714286,0,5,74,0,2028-03-03,calibration
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-02-26,0.08770127425,0.244445842,0.5649381359,0.7542221612,0.1285714286,0,5,75,0,2028-03-04,calibration
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-02-27,0.241372064,0.2303302922,0.5718931477,0.7573519165,0.1357142857,0,5,76,0,2028-03-05,calibration
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-02-28,0.2272693204,0.2359256861,0.5463030005,0.7458363502,0.1357142857,0,5,77,0,2028-03-06,calibration
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-02-29,0.2425182794,0.1925488956,0.5481686764,0.7466759044,0.1142857143,0,5,78,0,2028-03-07,calibration
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-03-01,0.318434576,0.1815444065,0.5566769675,0.7505046354,0.1071428571,0,5,79,0,2028-03-08,calibration
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-03-02,0.4324193648,0.2415681943,0.5019164244,0.725862391,0.1071428571,0,5,80,0,2028-03-09,calibration
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-03-03,0.4767160633,0.1348298843,0.3101795727,0.6395808077,0.1,0,5,81,0,2028-03-10,calibration
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-03-04,0.5050862337,0.07330943569,0.2926202782,0.6316791252,0.1071428571,0,5,82,0,2028-03-11,calibration
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-03-05,0.5309443494,0.09822885204,0.2470897525,0.6111903886,0.1,0,5,83,0,2028-03-12,calibration
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-03-06,0.5086084219,0,0.3179592606,0.6430816673,0.09285714286,0,5,84,0,2028-03-13,calibration
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-03-07,0.4199718806,0.04743262222,0.4226526001,0.6901936701,0.1,0,5,85,0,2028-03-14,calibration
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-03-08,0.2941951148,0,0.5685685433,0.7558558445,0.09285714286,0,5,86,0,2028-03-15,calibration
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-03-09,0.1990104701,0.06799902165,0.638576408,0.7873593836,0.09285714286,0,5,87,0,2028-03-16,calibration
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-03-10,0.1962363214,0.1764682981,0.5891639395,0.7651237728,0.07857142857,0,5,88,0,2028-03-17,calibration
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-03-11,0.2482455857,0.24669131,0.5824060586,0.7620827264,0.1,0,5,89,0,2028-03-18,calibration
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-03-12,0.3249675006,0.288972997,0.6037574758,0.7716908641,0.1071428571,0,5,90,0,2028-03-19,calibration
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-03-13,0.4530959968,0.2857085604,0.5179477398,0.7330764829,0.1357142857,0,0,91,0,2028-03-20,calibration
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-03-14,0.4462539595,0.3241616544,0.4802436265,0.7161096319,0.1357142857,0,0,92,0,2028-03-21,calibration
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-03-15,0.3375499853,0.2412132001,0.4025667841,0.6811550529,0.1428571429,0,0,93,0,2028-03-22,calibration
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-03-16,0.3299406458,0.2967287765,0.3965533438,0.6784490047,0.1428571429,0,0,94,0,2028-03-23,calibration
0.6902,0.3005,0.2252,0.3012,0.2479,50000,12,2.51,S057,East,5,50,20,2,5,2028-03-17,0.4079002698,0.2256498369,0.4012665733,0.680569958,0.1571428571,0,0,95,0,2028-03-24,calibration
