product_id,component_id,quantity_required,component_role,is_critical,substitute_component_id
P034,C022,2,Memory,True,C028
P034,C400,1,Camera,True,C008
P034,C313,1,Camera,True,C008
P034,C325,1,Connector,True,C029
P034,C384,1,Display,False,
P034,C192,2,PCB,False,
P034,C294,1,PCB,True,
P034,C006,1,Camera,False,C008
P034,C144,1,Battery,True,C012
P034,C233,1,Processor,True,
P034,C308,1,Battery,True,
P034,C028,1,Memory,False,C018
P034,C107,1,Connector,False,C029
P034,C055,4,Processor,True,
P035,C353,1,Chassis,True,
P035,C244,4,Camera,False,
P035,C336,2,Chassis,True,C011
P035,C198,1,Connector,False,
P035,C200,1,Processor,True,C005
P035,C473,1,Display,False,
P035,C208,1,PCB,False,
P035,C173,1,Camera,False,C037
P035,C058,2,Display,True,
P035,C406,1,PCB,True,C024
P035,C035,1,Connector,False,C029
P035,C047,1,Connector,True,
P035,C010,4,Battery,True,
P035,C182,2,Connectivity,True,C007
P035,C264,1,Memory,True,
P035,C170,1,Sensor,True,
P035,C296,2,Connector,True,C004
P035,C229,4,PCB,True,
P035,C041,1,Connectivity,False,C002
P035,C055,1,Processor,True,C001
P035,C249,1,Battery,False,C010
P035,C192,2,PCB,False,C024
P035,C251,1,Display,True,C033
P035,C439,1,Memory,True,C018
P035,C437,1,Display,True,
P035,C031,2,Battery,True,
P035,C073,2,Display,False,C033
P035,C399,1,Battery,True,C012
P035,C081,1,Display,False,
P035,C013,4,Display,True,C033
P035,C250,1,Camera,True,
P035,C312,1,Connector,False,C029
P035,C153,1,Chassis,True,
P035,C260,1,Processor,True,C005
P035,C131,1,Sensor,False,C003
P035,C491,4,Chassis,True,C011
P035,C478,1,Connectivity,False,
P035,C054,2,Sensor,False,C003
P035,C489,2,Processor,False,C023
P035,C196,1,Sensor,False,C003
P035,C075,1,Connector,False,C004
P035,C417,1,Memory,True,
P035,C203,1,PCB,False,C024
P035,C158,2,Memory,True,C018
P035,C206,1,Sensor,False,C015
P035,C306,1,Battery,False,C016
P035,C186,2,Processor,False,C005
P035,C191,4,Connectivity,True,C009
P035,C226,1,Camera,False,
P035,C210,1,Connector,False,C030
P036,C354,2,Connector,True,C004
P036,C058,2,Display,True,C013
P036,C008,4,Camera,False,
P036,C046,2,Connector,True,C029
P036,C027,2,Connectivity,False,
P036,C459,1,Processor,True,
P036,C246,4,Connectivity,True,C002
P036,C217,2,Camera,False,
P036,C111,2,PCB,True,C076
P036,C372,1,Connectivity,True,C002
P036,C287,4,Display,True,C013
P036,C056,1,Sensor,True,C014
P036,C474,2,Connectivity,True,C007
P036,C262,1,PCB,True,C076
P036,C344,1,Camera,True,C008
P036,C379,2,Processor,True,C023
P036,C102,4,Connectivity,True,C007
P036,C047,1,Connector,True,C029
P036,C108,1,Display,False,C033
P036,C208,2,PCB,False,
P036,C163,4,Sensor,True,C003
P036,C197,1,Processor,False,
P036,C401,2,Chassis,True,C011
P036,C082,2,Battery,True,
P036,C228,1,Battery,False,C010
P036,C185,1,PCB,False,
P036,C028,4,Memory,False,
P036,C293,1,Processor,False,C005
P036,C129,1,Battery,True,C016
P036,C409,1,Connectivity,False,
P036,C226,1,Camera,False,C006
P036,C432,1,PCB,True,C049
P036,C404,1,Connector,False,
P036,C196,1,Sensor,False,
P036,C173,4,Camera,False,C006
P036,C360,1,Connector,True,C004
P036,C232,2,Sensor,True,C014
P036,C242,4,Chassis,False,C021
P036,C460,1,Processor,True,C001
P036,C289,2,Display,False,
P036,C439,1,Memory,True,C020
P036,C337,4,Camera,True,
P036,C265,2,Connector,True,C030
P036,C382,4,Camera,True,
P036,C276,2,Connectivity,True,C009
P036,C326,2,Processor,False,
P036,C452,1,Sensor,False,
P036,C236,1,Sensor,True,
P036,C421,1,Processor,False,
P036,C373,1,Chassis,False,C017
P037,C065,2,Display,False,
P037,C409,2,Connectivity,False,
P037,C428,4,Chassis,False,C011
P037,C410,2,Battery,True,C016
P037,C187,2,Sensor,True,C003
P037,C279,1,Battery,False,
P037,C121,1,Sensor,False,C014
P037,C123,1,Sensor,False,
P037,C149,1,Processor,True,
P037,C056,2,Sensor,True,
P037,C029,1,Connector,True,C004
P037,C275,2,Battery,True,C010
P037,C026,1,Battery,False,C012
P037,C066,1,Camera,False,C037
P037,C180,1,Processor,False,
P037,C345,1,PCB,False,
P037,C308,2,Battery,True,C010
P037,C496,2,Display,True,C045
P037,C447,1,Processor,False,C023
P037,C233,1,Processor,True,
P037,C255,4,Memory,True,C020
P037,C102,1,Connectivity,True,
P037,C179,1,Connectivity,False,C007
P037,C365,4,Memory,True,C018
P037,C354,4,Connector,True,C030
P037,C063,2,Battery,False,C012
P037,C296,2,Connector,True,
P037,C237,2,PCB,False,C024
P037,C192,1,PCB,False,
P037,C050,1,Processor,False,C023
P037,C480,1,Camera,True,C006
P037,C368,4,Processor,False,C023
P037,C001,1,Processor,True,
P037,C411,1,Memory,False,
P037,C378,1,Processor,False,
P037,C185,1,PCB,False,
P037,C376,2,Display,True,C013
P037,C324,1,Connectivity,True,
P037,C115,1,Connector,False,C029
P037,C044,1,Camera,False,C006
P037,C271,2,Camera,True,
P037,C046,2,Connector,True,C004
P037,C280,1,Connectivity,False,
P037,C097,1,Sensor,True,
P037,C338,4,Chassis,False,
P037,C020,1,Memory,True,C018
P037,C274,1,Battery,True,C016
P037,C080,1,Connector,True,C004
P037,C381,1,Sensor,False,C015
P037,C128,4,Memory,True,C020
P038,C343,4,Display,False,C045
P038,C485,2,Connectivity,False,
P038,C152,2,Camera,False,C037
P038,C497,1,PCB,False,C024
P038,C139,1,Connectivity,True,C007
P038,C447,2,Processor,False,
P038,C397,1,Memory,False,
P038,C176,4,Connector,False,
P038,C013,2,Display,True,C058
P038,C103,2,Display,False,
P038,C324,4,Connectivity,True,C009
P038,C129,1,Battery,True,
P038,C468,2,Connector,True,C004
P038,C277,1,Display,True,C045
P038,C077,1,Sensor,True,
P038,C258,1,Processor,False,
P038,C021,1,Chassis,False,
P038,C063,1,Battery,False,
P038,C047,1,Connector,True,C004
P038,C390,1,Battery,False,
P038,C197,4,Processor,False,
P038,C233,1,Processor,True,
P038,C423,4,Battery,False,
P038,C007,4,Connectivity,True,C027
P038,C426,1,Memory,True,
P038,C249,1,Battery,False,
P038,C064,2,Chassis,False,C011
P038,C403,1,Display,False,C013
P038,C317,2,Battery,True,C012
P038,C015,1,Sensor,True,C003
P038,C004,2,Connector,False,
P038,C026,1,Battery,False,C012
P038,C323,1,Camera,True,C008
P038,C243,2,Camera,True,C037
P038,C462,1,Battery,False,C010
P038,C041,2,Connectivity,False,C009
P038,C010,1,Battery,True,
P038,C057,2,Chassis,False,C011
P038,C379,1,Processor,True,
P038,C471,2,Memory,True,
P038,C344,1,Camera,True,C008
P038,C382,2,Camera,True,
P038,C166,2,Camera,True,
P038,C067,2,Processor,False,C023
P038,C032,2,Sensor,True,C003
P038,C499,2,Memory,True,
P038,C147,4,Display,False,C033
P038,C020,2,Memory,True,C028
P038,C124,1,Battery,True,C010
P038,C315,2,Processor,False,
P039,C364,2,Processor,True,C001
P039,C098,1,Battery,True,
P039,C234,1,Processor,False,C023
P039,C153,4,Chassis,True,C011
P039,C076,4,PCB,False,C049
P039,C314,2,Battery,True,C010
P039,C499,2,Memory,True,C018
P039,C114,2,Sensor,True,C015
P039,C123,2,Sensor,False,C014
P039,C352,1,Processor,False,C001
P039,C090,1,Chassis,False,C017
P039,C299,1,Processor,True,C005
P039,C148,2,Chassis,False,
P039,C445,1,Memory,False,C022
P039,C316,1,Processor,False,C001
P039,C146,1,Sensor,False,C015
P039,C208,1,PCB,False,C049
P039,C180,1,Processor,False,C005
P039,C391,1,Processor,True,C023
P039,C246,2,Connectivity,True,C009
P039,C477,1,Battery,True,C016
P039,C132,2,Processor,False,C023
P039,C212,4,Display,False,C033
P039,C151,4,Memory,False,C022
P039,C005,1,Processor,False,
P039,C357,1,Connectivity,False,
P039,C177,4,Processor,True,
P039,C229,4,PCB,True,C024
P039,C058,2,Display,True,C045
P039,C003,4,Sensor,True,
P039,C137,2,Connector,False,
P039,C226,2,Camera,False,C006
P039,C396,2,Sensor,False,C003
P039,C198,1,Connector,False,C030
P039,C247,1,Battery,False,C012
P039,C087,2,Memory,False,
P039,C169,4,PCB,True,C076
P039,C241,1,Memory,False,
P039,C312,1,Connector,False,
P039,C487,1,Processor,True,
P039,C083,1,Processor,True,C001
P039,C059,2,Chassis,False,
P039,C295,1,Display,True,C013
P039,C067,1,Processor,False,C005
P039,C427,2,Connectivity,True,C009
P039,C267,2,Memory,True,
P039,C490,1,Connectivity,False,C009
P039,C084,2,Display,False,
P039,C134,1,Battery,True,C012
P039,C041,1,Connectivity,False,
P040,C461,2,Battery,True,C012
P040,C081,1,Display,False,
P040,C003,1,Sensor,True,C015
P040,C310,4,Connector,True,C030
P040,C129,2,Battery,True,C010
P040,C390,2,Battery,False,C012
P040,C021,2,Chassis,False,
P040,C173,2,Camera,False,C037
P040,C477,1,Battery,True,C010
P040,C437,1,Display,True,
P040,C438,1,Processor,False,C001
P040,C095,2,Processor,True,C005
P040,C280,1,Connectivity,False,C009
P040,C421,1,Processor,False,C023
P040,C230,1,Memory,True,
P040,C321,2,PCB,False,C076
P040,C386,1,Connector,True,
P040,C345,2,PCB,False,C076
P040,C307,2,Battery,False,C016
P040,C394,1,Battery,False,C012
P040,C352,4,Processor,False,C005
P040,C163,1,Sensor,True,
P040,C027,2,Connectivity,False,C009
P040,C289,2,Display,False,
P040,C177,4,Processor,True,
P040,C141,1,Battery,True,C012
P040,C041,1,Connectivity,False,C009
P040,C398,4,Battery,False,C012
P040,C079,1,Connectivity,False,C009
P040,C092,2,Processor,False,C005
P040,C492,1,Chassis,True,C017
P040,C145,1,Camera,True,
P040,C165,2,Camera,True,
P040,C341,2,Chassis,False,
P040,C219,1,Battery,True,C012
P040,C463,2,Connectivity,True,C009
P040,C375,1,Processor,True,C023
P040,C192,1,PCB,False,C024
P040,C098,1,Battery,True,
P040,C202,1,Camera,True,C006
P040,C153,2,Chassis,True,C017
P040,C436,1,Battery,False,
P040,C195,1,Chassis,True,C011
P040,C268,1,Memory,True,C018
P040,C198,1,Connector,False,C004
P040,C223,1,Connectivity,False,C007
P040,C476,1,Battery,True,C012
P040,C454,1,Connectivity,False,C007
P040,C417,1,Memory,True,C020
P040,C133,2,Chassis,False,C011
P041,C089,2,Display,False,
P041,C445,1,Memory,False,
P041,C455,1,Chassis,True,C017
P041,C411,2,Memory,False,C022
P041,C390,2,Battery,False,
P041,C207,1,Processor,True,C001
P041,C213,4,Connectivity,False,C007
P041,C454,2,Connectivity,False,
P041,C123,2,Sensor,False,
P041,C035,1,Connector,False,C004
P041,C330,4,Display,False,
P041,C087,4,Memory,False,C018
P041,C112,2,Connectivity,False,
P041,C027,2,Connectivity,False,
P041,C331,2,Chassis,False,
P041,C499,1,Memory,True,
P041,C247,1,Battery,False,C016
P041,C489,2,Processor,False,
P041,C286,1,Connector,True,C004
P041,C475,2,Chassis,False,C017
P041,C059,1,Chassis,False,
P041,C044,1,Camera,False,
P041,C064,2,Chassis,False,
P041,C232,1,Sensor,True,C015
P041,C047,1,Connector,True,C030
P041,C139,1,Connectivity,True,C009
P041,C184,2,Display,True,
P041,C221,2,Processor,False,C001
P041,C277,1,Display,True,
P041,C178,4,Connectivity,False,
P041,C020,4,Memory,True,C022
P041,C216,2,Processor,False,C001
P041,C018,1,Memory,False,C020
P041,C238,4,Display,False,C013
P041,C104,2,Chassis,False,C021
P041,C111,2,PCB,True,
P041,C268,4,Memory,True,C018
P041,C500,2,Display,True,
P041,C253,1,Memory,True,
P041,C107,1,Connector,False,C029
P041,C458,1,Sensor,False,C014
P041,C214,2,PCB,False,C049
P041,C289,1,Display,False,C013
P041,C467,1,Processor,False,
P041,C174,1,Camera,True,
P041,C437,4,Display,True,C033
P041,C301,2,PCB,True,C076
P041,C210,1,Connector,False,C029
P041,C399,1,Battery,True,
P041,C175,1,Camera,True,C037
P042,C162,1,Chassis,True,C021
P042,C471,2,Memory,True,
P042,C012,1,Battery,True,C026
P042,C390,4,Battery,False,
P042,C076,2,PCB,False,C024
P042,C456,1,Camera,False,C037
P042,C211,1,Battery,True,C012
P042,C301,2,PCB,True,
P042,C430,1,PCB,True,C049
P042,C127,1,Display,True,C045
P042,C297,2,Connectivity,True,C002
P042,C227,1,PCB,True,
P042,C412,2,Memory,True,
P042,C181,2,Processor,True,
P042,C080,1,Connector,True,C029
P042,C320,1,Connector,True,C004
P042,C387,2,PCB,True,
P042,C151,4,Memory,False,C022
P042,C477,2,Battery,True,C016
P042,C047,1,Connector,True,
P042,C460,1,Processor,True,C023
P042,C135,4,Chassis,True,C011
P042,C260,2,Processor,True,C005
P042,C191,1,Connectivity,True,C007
P042,C196,1,Sensor,False,C014
P042,C453,1,Chassis,True,
P042,C045,1,Display,True,
P042,C344,2,Camera,True,
P042,C086,2,Memory,False,C020
P042,C142,4,Camera,False,C006
P042,C210,1,Connector,False,C004
P042,C448,1,Battery,False,
P042,C376,4,Display,True,
P042,C027,2,Connectivity,False,C009
P042,C099,2,Camera,False,C006
P042,C068,4,Processor,True,C005
P042,C255,1,Memory,True,C020
P042,C174,4,Camera,True,
P042,C420,1,Chassis,False,
P042,C014,2,Sensor,False,C019
P042,C410,1,Battery,True,C012
P042,C064,1,Chassis,False,C017
P042,C029,2,Connector,True,C030
P042,C055,1,Processor,True,
P042,C290,2,PCB,False,
P042,C475,4,Chassis,False,
P042,C459,1,Processor,True,C023
P042,C002,2,Connectivity,False,
P042,C406,1,PCB,True,C024
P042,C277,2,Display,True,C045
P043,C082,2,Battery,True,C012
P043,C431,2,Sensor,True,
P043,C038,2,Chassis,True,C017
P043,C098,2,Battery,True,
P043,C408,4,Connector,False,C029
P043,C179,2,Connectivity,False,C009
P043,C341,4,Chassis,False,C021
P043,C031,2,Battery,True,C012
P043,C484,2,Connectivity,False,
P043,C039,1,Sensor,False,C015
P043,C296,2,Connector,True,C030
P043,C468,1,Connector,True,C030
P043,C462,2,Battery,False,C016
P043,C203,2,PCB,False,C076
P043,C084,2,Display,False,
P043,C301,2,PCB,True,C049
P043,C373,1,Chassis,False,C011
P043,C330,1,Display,False,
P043,C472,1,Memory,False,
P043,C372,1,Connectivity,True,C002
P043,C294,1,PCB,True,
P043,C397,2,Memory,False,
P043,C140,2,Camera,True,C006
P043,C128,1,Memory,True,C022
P043,C496,2,Display,True,C033
P043,C162,4,Chassis,True,C011
P043,C027,1,Connectivity,False,C009
P043,C163,2,Sensor,True,
P043,C136,4,Sensor,True,C014
P043,C446,1,Camera,True,C006
P043,C080,1,Connector,True,
P043,C067,4,Processor,False,
P043,C479,2,Connectivity,True,
P043,C347,1,Battery,True,C012
P043,C104,2,Chassis,False,
P043,C421,2,Processor,False,
P043,C167,1,Sensor,True,C014
P043,C171,1,PCB,False,
P043,C214,2,PCB,False,C024
P043,C192,2,PCB,False,
P043,C020,2,Memory,True,C018
P043,C231,1,Processor,True,C001
P043,C475,1,Chassis,False,
P043,C225,2,Connectivity,False,C007
P043,C124,2,Battery,True,C010
P043,C088,2,Battery,True,C012
P043,C474,1,Connectivity,True,C002
P043,C044,4,Camera,False,C008
P043,C346,2,Memory,False,C022
P043,C353,4,Chassis,True,
P044,C008,2,Camera,False,C044
P044,C207,1,Processor,True,
P044,C323,4,Camera,True,C006
P044,C116,1,Battery,True,
P044,C251,1,Display,True,
P044,C096,1,Chassis,False,C021
P044,C311,2,Connectivity,False,C009
P044,C264,1,Memory,True,C022
P044,C398,1,Battery,False,C010
P044,C443,2,Connectivity,True,C002
P044,C313,2,Camera,True,
P044,C331,2,Chassis,False,C021
P044,C273,2,Battery,True,C016
P044,C144,1,Battery,True,
P044,C003,2,Sensor,True,
P044,C472,2,Memory,False,C020
P044,C212,2,Display,False,C033
P044,C326,1,Processor,False,C023
P044,C128,1,Memory,True,C022
P044,C284,1,Connector,False,
P044,C141,1,Battery,True,C012
P044,C187,2,Sensor,True,C003
P044,C249,2,Battery,False,C010
P044,C202,4,Camera,True,C006
P044,C160,1,Sensor,True,
P044,C368,1,Processor,False,C023
P044,C434,2,Sensor,True,C014
P044,C399,1,Battery,True,C010
P044,C055,1,Processor,True,C005
P044,C166,1,Camera,True,
P044,C383,4,Camera,False,
P044,C110,1,Connector,True,
P044,C491,1,Chassis,True,
P044,C045,1,Display,True,
P044,C007,2,Connectivity,True,
P044,C057,4,Chassis,False,C011
P044,C079,1,Connectivity,False,
P044,C330,2,Display,False,
P044,C266,1,Memory,False,C020
P044,C032,2,Sensor,True,C015
P044,C005,1,Processor,False,C050
P044,C255,1,Memory,True,
P044,C292,1,Battery,True,C010
P044,C134,1,Battery,True,C010
P044,C018,2,Memory,False,C022
P044,C028,2,Memory,False,C020
P044,C477,1,Battery,True,
P044,C036,2,Connectivity,True,C002
P044,C373,1,Chassis,False,C021
P044,C147,1,Display,False,
P045,C293,4,Processor,False,
P045,C355,1,Chassis,True,C011
P045,C325,2,Connector,True,
P045,C357,4,Connectivity,False,
P045,C071,1,Camera,True,C008
P045,C154,2,Camera,True,
P045,C433,1,Connector,True,
P045,C249,2,Battery,False,C016
P045,C072,2,Processor,False,C023
P045,C207,2,Processor,True,C005
P045,C086,2,Memory,False,C022
P045,C144,2,Battery,True,C010
P045,C313,4,Camera,True,C008
P045,C241,1,Memory,False,
P045,C344,2,Camera,True,C006
P045,C247,2,Battery,False,C010
P045,C306,2,Battery,False,C016
P045,C273,1,Battery,True,
P045,C428,2,Chassis,False,C021
P045,C172,1,PCB,False,C049
P045,C006,1,Camera,False,C037
P045,C039,2,Sensor,False,
P045,C100,1,Connectivity,True,
P045,C457,1,Camera,True,C037
P045,C353,2,Chassis,True,
P045,C243,1,Camera,True,
P045,C415,2,Display,True,
P045,C151,1,Memory,False,C018
P045,C477,1,Battery,True,
P045,C301,4,PCB,True,
P045,C307,1,Battery,False,
P045,C185,1,PCB,False,
P045,C328,1,Processor,True,C023
P045,C485,2,Connectivity,False,
P045,C397,1,Memory,False,C018
P045,C042,1,Sensor,False,C003
P045,C309,2,Connectivity,False,
P045,C390,1,Battery,False,
P045,C198,2,Connector,False,
P045,C318,1,Sensor,True,
P045,C289,2,Display,False,
P045,C468,4,Connector,True,C004
P045,C077,4,Sensor,True,C003
P045,C009,1,Connectivity,True,C002
P045,C193,4,Battery,False,
P045,C204,2,Battery,True,
P045,C133,2,Chassis,False,
P045,C498,1,Display,False,
P045,C073,1,Display,False,C045
P045,C347,1,Battery,True,C016
P046,C267,2,Memory,True,C022
P046,C163,2,Sensor,True,C015
P046,C357,2,Connectivity,False,
P046,C186,1,Processor,False,C023
P046,C449,2,Camera,False,C008
P046,C396,1,Sensor,False,
P046,C444,2,Display,True,C033
P046,C443,1,Connectivity,True,
P046,C018,4,Memory,False,
P046,C331,2,Chassis,False,
P046,C271,1,Camera,True,C006
P046,C106,1,Connectivity,True,C009
P046,C162,2,Chassis,True,
P046,C041,2,Connectivity,False,C007
P046,C344,1,Camera,True,
P046,C244,1,Camera,False,
P046,C329,4,Memory,False,C020
P046,C456,2,Camera,False,C006
P046,C010,1,Battery,True,C016
P046,C075,2,Connector,False,
P046,C047,2,Connector,True,C029
P046,C471,2,Memory,True,C018
P046,C039,1,Sensor,False,C003
P046,C009,2,Connectivity,True,C007
P046,C294,2,PCB,True,C076
P046,C364,4,Processor,True,
P046,C228,1,Battery,False,C016
P046,C141,4,Battery,True,C010
P046,C051,2,Connectivity,False,C009
P046,C036,1,Connectivity,True,
P046,C316,1,Processor,False,
P046,C138,1,Display,False,
P046,C159,4,PCB,False,
P046,C114,1,Sensor,True,C015
P046,C313,2,Camera,True,C006
P046,C088,1,Battery,True,
P046,C432,2,PCB,True,
P046,C013,2,Display,True,C033
P046,C254,1,Processor,True,C001
P046,C012,2,Battery,True,C026
P046,C420,2,Chassis,False,
P046,C336,1,Chassis,True,C021
P046,C249,4,Battery,False,
P046,C490,1,Connectivity,False,
P046,C398,2,Battery,False,C010
P046,C440,4,Camera,False,C006
P046,C358,2,Memory,False,C022
P046,C328,1,Processor,True,C001
P046,C172,2,PCB,False,C024
P046,C390,2,Battery,False,
P047,C073,1,Display,False,C045
P047,C290,1,PCB,False,
P047,C352,1,Processor,False,
P047,C108,1,Display,False,
P047,C160,1,Sensor,True,
P047,C420,2,Chassis,False,C021
P047,C377,1,Camera,True,
P047,C019,4,Sensor,True,
P047,C237,2,PCB,False,
P047,C135,1,Chassis,True,C017
P047,C223,1,Connectivity,False,C009
P047,C235,1,Battery,True,
P047,C288,1,Chassis,True,C021
P047,C263,2,Memory,True,C020
P047,C350,4,Memory,True,C020
P047,C202,1,Camera,True,
P047,C246,2,Connectivity,True,C002
P047,C481,1,Processor,False,C001
P047,C444,1,Display,True,C013
P047,C251,1,Display,True,C033
P047,C266,1,Memory,False,
P047,C254,2,Processor,True,C023
P047,C470,2,Sensor,False,C003
P047,C427,4,Connectivity,True,C009
P047,C193,1,Battery,False,C010
P047,C497,4,PCB,False,C049
P047,C215,2,PCB,False,C076
P047,C078,2,Connector,True,
P047,C033,2,Display,True,
P047,C100,2,Connectivity,True,C002
P047,C346,1,Memory,False,C018
P047,C112,2,Connectivity,False,
P047,C331,2,Chassis,False,C021
P047,C311,1,Connectivity,False,
P047,C435,2,Processor,False,
P047,C453,4,Chassis,True,
P047,C163,1,Sensor,True,
P047,C294,1,PCB,True,C076
P047,C097,2,Sensor,True,
P047,C367,1,Connector,False,C004
P047,C397,2,Memory,False,C018
P047,C201,1,Connector,True,C030
P047,C384,1,Display,False,C013
P047,C194,2,Connectivity,False,C009
P047,C269,1,Memory,False,
P047,C309,2,Connectivity,False,C027
P047,C023,2,Processor,False,
P047,C308,1,Battery,True,C016
P047,C238,4,Display,False,C033
P047,C383,2,Camera,False,
P048,C180,4,Processor,False,
P048,C183,2,Memory,True,C020
P048,C212,4,Display,False,C045
P048,C020,2,Memory,True,C028
P048,C240,2,Display,False,
P048,C155,1,Camera,False,C008
P048,C052,2,Memory,False,
P048,C438,4,Processor,False,C023
P048,C296,1,Connector,True,
P048,C152,1,Camera,False,
P048,C400,1,Camera,True,C037
P048,C278,1,Display,True,C033
P048,C033,2,Display,True,C058
P048,C267,1,Memory,True,C018
P048,C158,1,Memory,True,
P048,C381,2,Sensor,False,
P048,C452,1,Sensor,False,C015
P048,C345,1,PCB,False,
P048,C095,4,Processor,True,
P048,C459,1,Processor,True,C005
P048,C153,2,Chassis,True,C021
P048,C439,4,Memory,True,
P048,C030,4,Connector,False,C035
P048,C341,4,Chassis,False,
P048,C283,1,Connectivity,True,C009
P048,C328,4,Processor,True,
P048,C360,1,Connector,True,
P048,C136,1,Sensor,True,
P048,C282,1,Connectivity,False,
P048,C039,1,Sensor,False,
P048,C446,4,Camera,True,
P048,C485,1,Connectivity,False,
P048,C168,2,Connector,True,C004
P048,C469,2,Memory,False,
P048,C051,1,Connectivity,False,
P048,C475,2,Chassis,False,C021
P048,C395,4,PCB,False,C049
P048,C069,1,Chassis,True,C011
P048,C026,2,Battery,False,C012
P048,C331,1,Chassis,False,C017
P048,C324,4,Connectivity,True,C009
P048,C460,2,Processor,True,C005
P048,C200,2,Processor,True,C005
P048,C027,2,Connectivity,False,
P048,C287,1,Display,True,C033
P048,C352,1,Processor,False,C001
P048,C025,2,Sensor,False,
P048,C130,2,Display,False,C033
P048,C215,1,PCB,False,C076
P048,C221,4,Processor,False,C005
P049,C251,1,Display,True,C033
P049,C287,1,Display,True,C045
P049,C210,2,Connector,False,
P049,C352,2,Processor,False,
P049,C231,2,Processor,True,C005
P049,C400,1,Camera,True,C037
P049,C067,2,Processor,False,
P049,C369,4,Memory,False,C018
P049,C278,1,Display,True,
P049,C457,1,Camera,True,
P049,C356,2,Memory,True,
P049,C286,1,Connector,True,
P049,C104,1,Chassis,False,C011
P049,C293,1,Processor,False,C005
P049,C169,1,PCB,True,
P049,C116,1,Battery,True,C010
P049,C342,1,Display,False,
P049,C455,1,Chassis,True,
P049,C416,1,Connectivity,True,C002
P049,C076,1,PCB,False,C049
P049,C480,2,Camera,True,
P049,C203,2,PCB,False,C049
P049,C029,1,Connector,True,C004
P049,C014,2,Sensor,False,
P049,C393,1,Connector,False,C030
P049,C165,2,Camera,True,C008
P049,C139,1,Connectivity,True,C007
P049,C419,2,Sensor,False,C015
P049,C332,1,Camera,True,
P049,C405,1,Connector,False,C029
P049,C061,1,Processor,True,
P049,C318,1,Sensor,True,
P049,C202,2,Camera,True,
P049,C391,1,Processor,True,
P049,C437,1,Display,True,C033
P049,C367,4,Connector,False,C004
P049,C481,1,Processor,False,C005
P049,C033,2,Display,True,
P049,C138,2,Display,False,
P049,C113,2,Connector,True,C004
P049,C388,1,Battery,False,C010
P049,C301,1,PCB,True,C024
P049,C227,2,PCB,True,C076
P049,C073,1,Display,False,
P049,C102,1,Connectivity,True,C009
P049,C460,2,Processor,True,C023
P049,C385,1,PCB,True,
P049,C381,1,Sensor,False,C015
P049,C290,1,PCB,False,
P049,C282,2,Connectivity,False,C007
P050,C216,1,Processor,False,C001
P050,C118,2,Battery,True,
P050,C349,4,Chassis,True,C017
P050,C230,2,Memory,True,
P050,C156,1,Sensor,True,C015
P050,C401,1,Chassis,True,C021
P050,C130,1,Display,False,
P050,C384,2,Display,False,
P050,C112,4,Connectivity,False,C009
P050,C259,2,Memory,True,
P050,C107,1,Connector,False,C030
P050,C213,1,Connectivity,False,C007
P050,C262,1,PCB,True,C076
P050,C299,2,Processor,True,C005
P050,C065,2,Display,False,C033
P050,C153,2,Chassis,True,C017
P050,C399,1,Battery,True,
P050,C162,4,Chassis,True,C017
P050,C393,4,Connector,False,
P050,C321,1,PCB,False,C076
P050,C271,2,Camera,True,
P050,C254,2,Processor,True,C001
P050,C374,2,Connectivity,False,C009
P050,C362,4,Connector,True,
P050,C248,4,Connector,True,C030
P050,C131,1,Sensor,False,C015
P050,C221,1,Processor,False,C005
P050,C210,2,Connector,False,C004
P050,C357,1,Connectivity,False,
P050,C451,1,Connectivity,True,C002
P050,C009,1,Connectivity,True,
P050,C170,4,Sensor,True,
P050,C437,1,Display,True,C045
P050,C177,2,Processor,True,
P050,C062,2,Battery,False,C010
P050,C482,2,Connectivity,False,
P050,C263,2,Memory,True,C018
P050,C406,2,PCB,True,
P050,C122,1,Memory,True,
P050,C493,1,Processor,True,
P050,C433,4,Connector,True,
P050,C158,2,Memory,True,C020
P050,C339,4,Memory,True,C018
P050,C238,1,Display,False,
P050,C381,1,Sensor,False,
P050,C148,2,Chassis,False,
P050,C085,1,Camera,True,C037
P050,C347,2,Battery,True,C016
P050,C005,1,Processor,False,C023
P050,C467,4,Processor,False,C023
P051,C075,4,Connector,False,
P051,C353,4,Chassis,True,
P051,C108,2,Display,False,
P051,C146,1,Sensor,False,
P051,C143,1,Connector,False,
P051,C028,4,Memory,False,C020
P051,C147,1,Display,False,
P051,C287,1,Display,True,C045
P051,C033,2,Display,True,C045
P051,C331,1,Chassis,False,
P051,C204,1,Battery,True,
P051,C226,1,Camera,False,
P051,C233,1,Processor,True,C023
P051,C031,2,Battery,True,
P051,C260,1,Processor,True,C023
P051,C373,1,Chassis,False,C017
P051,C499,2,Memory,True,
P051,C423,2,Battery,False,
P051,C084,1,Display,False,C013
P051,C397,1,Memory,False,C020
P051,C262,2,PCB,True,C024
P051,C023,2,Processor,False,
P051,C345,2,PCB,False,C049
P051,C237,1,PCB,False,
P051,C285,1,Memory,True,C020
P051,C379,4,Processor,True,C005
P051,C107,1,Connector,False,
P051,C114,1,Sensor,True,
P051,C034,2,Connectivity,False,C009
P051,C305,1,Chassis,True,
P051,C376,1,Display,True,C013
P051,C044,2,Camera,False,C006
P051,C361,4,Connectivity,True,C009
