supplier_id,date,weather_signal,congestion_signal,demand_pressure,observed_delay_fraction,onset_today,active_disruption
S059,2028-01-10,0.3391724325,0.3569182082,0.357160081,0,0,0
S059,2028-01-11,0.3157713963,0.4494202319,0.3566995703,0.2,0,0
S059,2028-01-12,0.3244899586,0.403309931,0.4527811777,0.1,0,0
S059,2028-01-13,0.3811484035,0.4543356433,0.3995014853,0.25,0,0
S059,2028-01-14,0.2900684718,0.4090391865,0.3962443649,0.15,0,0
S059,2028-01-15,0.2837572439,0.2660166774,0.3495779593,0.05,0,0
S059,2028-01-16,0.4024455384,0.2204307694,0.2316648385,0.15,0,0
S059,2028-01-17,0.4614976721,0.1958896718,0.3398593178,0,0,0
S059,2028-01-18,0.3984806077,0.2483883179,0.1683543905,0.15,0,0
S059,2028-01-19,0.4285770526,0.2663131882,0.2180952598,0.1,0,0
S059,2028-01-20,0.5200363463,0.1899610665,0.1500680613,0.05,0,0
S059,2028-01-21,0.5241668929,0.1395045521,0.2996995461,0.15,0,0
S059,2028-01-22,0.6541247594,0.114675198,0.2058148001,0.3,0,0
S059,2028-01-23,0.5627069133,0.2279759708,0.2715829655,0.1,0,0
S059,2028-01-24,0.5567534995,0.3573597039,0.2379481525,0.05,0,0
S059,2028-01-25,0.5945554891,0.3870762198,0.3292483319,0.15,0,0
S059,2028-01-26,0.5112906298,0.4027376577,0.3842730665,0.15,0,0
S059,2028-01-27,0.5572071111,0.4300593563,0.5929192232,0.1,0,0
S059,2028-01-28,0.6514913622,0.4176650681,0.6762668374,0.15,0,0
S059,2028-01-29,0.5492923439,0.3735675984,0.6387247725,0.25,0,0
S059,2028-01-30,0.4949703065,0.4605068338,0.6161080148,0.25,0,0
S059,2028-01-31,0.5979538725,0.4793909073,0.6346356349,0.1,0,0
S059,2028-02-01,0.5537160495,0.4519298483,0.5303690508,0.05,0,0
S059,2028-02-02,0.6032667481,0.495008117,0.6592300507,0.2,0,0
S059,2028-02-03,0.3903611986,0.4976921243,0.6204652609,0.2,0,0
S059,2028-02-04,0.3446714239,0.4191229894,0.6431574679,0.15,0,0
S059,2028-02-05,0.2715489002,0.4159130326,0.6714582068,0.05,0,0
S059,2028-02-06,0.2625650466,0.2941915589,0.6235692091,0.05,0,0
S059,2028-02-07,0.3756056742,0.3544581585,0.5130379382,0.2,0,0
S059,2028-02-08,0.330033668,0.2887351449,0.3158282731,0.2,0,0
S059,2028-02-09,0.4266752551,0.341982817,0.3157777615,0.1,0,0
S059,2028-02-10,0.4666410366,0.3693830049,0.3307238387,0.2,0,0
S059,2028-02-11,0.4895737364,0.4898303988,0.48159029,0.25,0,0
S059,2028-02-12,0.4808352129,0.4250378941,0.3970028175,0.1,0,0
S059,2028-02-13,0.4713688846,0.488197163,0.2440959723,0.1,0,0
S059,2028-02-14,0.3781870491,0.4709916095,0.2634438363,0.1,0,0
S059,2028-02-15,0.3996221184,0.2787542541,0.2764436287,0.2,0,0
S059,2028-02-16,0.2675587128,0.386309421,0.2735754953,0.15,0,0
S059,2028-02-17,0.2116763429,0.450067025,0.2428071554,0.1,0,0
S059,2028-02-18,0.2336366889,0.5933762334,0.3098082399,0.25,0,0
S059,2028-02-19,0.2540656924,0.515932476,0.2917355735,0.1,0,0
S059,2028-02-20,0.2038239441,0.3687392623,0.3398081002,0,0,0
S059,2028-02-21,0.1821666367,0.3926131833,0.2729218346,0.2,0,0
S059,2028-02-22,0.2223481256,0.399016941,0.2670486232,0.05,0,0
S059,2028-02-23,0.2748830354,0.3784221832,0.3454602093,0.05,0,0
S059,2028-02-24,0.3967125173,0.3785634657,0.3878851298,0.25,0,0
S059,2028-02-25,0.462486874,0.337625651,0.3125172281,0.15,0,0
S059,2028-02-26,0.5027688521,0.3124305869,0.3258829587,0.2,0,0
S059,2028-02-27,0.4550816513,0.3458914593,0.3243752464,0.15,0,0
S059,2028-02-28,0.428162692,0.3728868114,0.3442399699,0,0,0
S059,2028-02-29,0.3912133121,0.3598826216,0.3257565121,0.15,0,0
S059,2028-03-01,0.3965933813,0.4197089485,0.36058711,0.2,0,0
S059,2028-03-02,0.4937592149,0.4293931465,0.559009096,0.2,0,0
S059,2028-03-03,0.4418250506,0.3411233083,0.5885156257,0.15,0,0
S059,2028-03-04,0.4045590678,0.3272065544,0.6029917011,0.25,0,0
S059,2028-03-05,0.3165666424,0.2626959359,0.5816831889,0.1,0,0
S059,2028-03-06,0.383083775,0.2799845021,0.5276059989,0.15,0,0
S059,2028-03-07,0.5311725498,0.2766244086,0.4656718936,0,0,0
S059,2028-03-08,0.52505381,0.3658255125,0.4841138644,0.25,0,0
S059,2028-03-09,0.4035363292,0.2951661708,0.4548572604,0.2,0,0
S059,2028-03-10,0.4195461422,0.2822928796,0.382455808,0.3,0,0
S059,2028-03-11,0.4151777587,0.2718103872,0.4344329349,0.2,0,0
S059,2028-03-12,0.4414803449,0.2035509934,0.4563947924,0.15,0,0
S059,2028-03-13,0.4561866445,0.1014458638,0.53535147,0.25,0,0
S059,2028-03-14,0.4019890279,0.1434486174,0.5442917956,0.1,0,0
S059,2028-03-15,0.3939502532,0.3149200327,0.6388285175,0.05,0,0
S059,2028-03-16,0.426169087,0.4086632461,0.718211858,0.15,0,0
S059,2028-03-17,0.3324386354,0.4055293255,0.6734210187,0.1,0,0
S059,2028-03-18,0.2987048091,0.2404206139,0.6367710685,0.15,0,0
S059,2028-03-19,0.3478813309,0.2167943358,0.5888323272,0.2,0,0
S059,2028-03-20,0.3239823678,0.2305876106,0.5186328653,0.1,0,0
S059,2028-03-21,0.233572477,0.3109590167,0.4611035033,0,0,0
S059,2028-03-22,0.2591975802,0.3086513518,0.5797928429,0.1,0,0
S059,2028-03-23,0.2766700526,0.3023983131,0.5015168438,0.15,0,0
S059,2028-03-24,0.3348584798,0.2459660254,0.5167223488,0.3,0,0
S059,2028-03-25,0.3806910735,0.2381761904,0.4830366313,0.2,0,0
S059,2028-03-26,0.3782716106,0.177464667,0.406450788,0.1,0,0
S059,2028-03-27,0.3732976037,0.2197211436,0.5217059984,0.1,0,0
S059,2028-03-28,0.5069286206,0.1419567982,0.5775471786,0.1,0,0
S059,2028-03-29,0.4383768605,0.2480722478,0.5644820796,0.05,0,0
S059,2028-03-30,0.4578133634,0.1866178211,0.5603465911,0,0,0
S059,2028-03-31,0.564519727,0.2182936288,0.5774031708,0.25,0,0
S059,2028-04-01,0.6044366404,0.2766839976,0.5919106405,0.25,0,0
S059,2028-04-02,0.6562941257,0.3120531548,0.6181862909,0,0,0
S059,2028-04-03,0.6155674089,0.4344871008,0.6245396418,0.15,0,0
S059,2028-04-04,0.6148737098,0.4140464546,0.617966365,0.1,0,0
S059,2028-04-05,0.6684463426,0.42844655,0.5355380959,0.25,0,0
S059,2028-04-06,0.6651506912,0.5811180652,0.548764271,0.25,0,0
S059,2028-04-07,0.6835539178,0.6035369791,0.5300235025,0.25,0,0
S059,2028-04-08,0.6091765041,0.6943774325,0.5701336327,0.05,0,0
S059,2028-04-09,0.6087547348,0.5673837629,0.540420184,0,0,0
S059,2028-04-10,0.628228716,0.5095983304,0.4756147732,0.2,0,0
S059,2028-04-11,0.5593975247,0.5379244345,0.5607083043,0.25,0,0
S059,2028-04-12,0.6046886207,0.63753971,0.5356996588,0.15,0,0
S059,2028-04-13,0.5266837882,0.5767798415,0.4107333499,0.2,0,0
S059,2028-04-14,0.4106229789,0.594492114,0.4243273792,0.1,0,0
S059,2028-04-15,0.3233840472,0.5193297116,0.4644012171,0.15,0,0
S059,2028-04-16,0.3772533325,0.5981624866,0.5506101837,0.15,0,0
S059,2028-04-17,0.3637829471,0.5786481271,0.4273126016,0.05,0,0
S059,2028-04-18,0.3915350243,0.5405647306,0.4323971859,0.25,0,0
S059,2028-04-19,0.3529504162,0.5677413029,0.4322324448,0.05,0,0
S059,2028-04-20,0.4026304635,0.5917889371,0.3734818562,0.25,0,0
S059,2028-04-21,0.4977531345,0.5161029155,0.4267023062,0.2,0,0
S059,2028-04-22,0.6527218605,0.4250605419,0.4688944415,0.15,0,0
S059,2028-04-23,0.5435453029,0.4548662724,0.4820613021,0.3,0,0
S059,2028-04-24,0.469698492,0.4277897216,0.5919820567,0.1,0,0
S059,2028-04-25,0.4001489195,0.4057448901,0.5865646924,0.05,0,0
S059,2028-04-26,0.5163360178,0.3659101169,0.556939566,0.2,0,0
S059,2028-04-27,0.4552612514,0.2872232728,0.5360743056,0.05,0,0
S059,2028-04-28,0.5172679289,0.288334755,0.6130975147,0.1,0,0
S059,2028-04-29,0.5656562941,0.2583410127,0.6149702964,0.2,0,0
S059,2028-04-30,0.6501153558,0.2342752886,0.5356617033,0.15,0,0
S059,2028-05-01,0.5838748663,0.2592430928,0.5973592782,0.1,0,0
S059,2028-05-02,0.5102722779,0.286192127,0.5564017651,0.25,0,0
S059,2028-05-03,0.4535045304,0.3246667798,0.5579215025,0.15,0,0
S059,2028-05-04,0.4583851051,0.3482422148,0.5871154326,0.2,0,0
S059,2028-05-05,0.4333930083,0.3116411049,0.68735225,0.05,0,0
S059,2028-05-06,0.4919770565,0.3423013361,0.6007502825,0.05,0,0
S059,2028-05-07,0.5368352785,0.3802693409,0.5295906169,0.3,0,0
S059,2028-05-08,0.4946190646,0.387630593,0.5987838493,0.3,0,0
S059,2028-05-09,0.4518193978,0.4484610338,0.603127648,0.3,0,0
S059,2028-05-10,0.5140012331,0.4838543269,0.5576468375,0.2,0,0
S059,2028-05-11,0.57609883,0.3865394428,0.4724132789,0.05,0,0
S059,2028-05-12,0.4018681674,0.532941997,0.3964979796,0.05,0,0
S059,2028-05-13,0.449951415,0.532409984,0.4676858331,0.4,1,1
S059,2028-05-14,0.347078795,0.4836326912,0.4587510846,0.6,0,1
S059,2028-05-15,0.2899167017,0.4379831961,0.5035117943,0.5,0,1
S059,2028-05-16,0.2353009789,0.455451679,0.5131848361,0,0,0
S059,2028-05-17,0.356586083,0.2645928893,0.5387597943,0.2,0,0
S059,2028-05-18,0.2560019213,0.2248970012,0.4963554985,0.1,0,0
S059,2028-05-19,0.2555738042,0.2988258633,0.4548628787,0.1,0,0
S059,2028-05-20,0.2460639636,0.4082377002,0.43857959,0.15,0,0
S059,2028-05-21,0.1844655392,0.421204582,0.4040087526,0.25,0,0
S059,2028-05-22,0.1986654962,0.2420819207,0.3335725914,0.05,0,0
S059,2028-05-23,0.1447063281,0.2375281165,0.3008571355,0.1,0,0
S059,2028-05-24,0.1247237494,0.1336573639,0.3561829778,0,0,0
S059,2028-05-25,0.1018147994,0.2181493201,0.4898498401,0.05,0,0
S059,2028-05-26,0.330894302,0.2160711667,0.3717758472,0.15,0,0
S059,2028-05-27,0.3530934359,0.3564704483,0.3248190076,0,0,0
S059,2028-05-28,0.3713760074,0.3545918568,0.2639318148,0.15,0,0
S059,2028-05-29,0.198079812,0.3791527439,0.2049309673,0.05,0,0
S059,2028-05-30,0.2928419291,0.33980388,0.07865967199,0.05,0,0
S059,2028-05-31,0.4118911222,0.2876873997,0.2021552905,0.15,0,0
S059,2028-06-01,0.3442240566,0.3117258088,0.3771302476,0.15,0,0
S059,2028-06-02,0.404464653,0.2988203124,0.3120467329,0.05,0,0
S059,2028-06-03,0.4433093784,0.2804504712,0.2058881764,0.05,0,0
S059,2028-06-04,0.4117862018,0.2853159974,0.2464362847,0,0,0
S059,2028-06-05,0.4073446974,0.2650485185,0.1989610917,0.2,0,0
S059,2028-06-06,0.351880024,0.415246784,0.28716012,0.25,0,0
S059,2028-06-07,0.3566236206,0.3507575342,0.2830665001,0.2,0,0
S059,2028-06-08,0.3453633426,0.3935862408,0.2896980723,0,0,0
S059,2028-06-09,0.4532708253,0.4327501176,0.2684338348,0.15,0,0
S059,2028-06-10,0.5104915333,0.5397959229,0.2460838269,0.1,0,0
S059,2028-06-11,0.5960202289,0.3334305351,0.3028082983,0.1,0,0
S059,2028-06-12,0.4952097439,0.3876484181,0.2598941785,0.45,1,1
S059,2028-06-13,0.4927696044,0.3534467982,0.2903452161,0.65,0,1
S059,2028-06-14,0.3158088488,0.2674953837,0.3772047159,0.45,0,1
S059,2028-06-15,0.4325974731,0.1972939594,0.3431778545,0.55,0,1
S059,2028-06-16,0.3961437792,0.1757657907,0.3322089411,0.65,0,1
S059,2028-06-17,0.3723709342,0.132085202,0.3623950997,0.1,0,0
S059,2028-06-18,0.3502440264,0.2464353815,0.3980911359,0.15,0,0
S059,2028-06-19,0.3831788524,0.1981214608,0.3938600137,0.1,0,0
S059,2028-06-20,0.3734591251,0.08026100901,0.4365072415,0.1,0,0
S059,2028-06-21,0.4478001983,0.1059697075,0.4833720802,0.25,0,0
S059,2028-06-22,0.46189376,0.04460952055,0.5291395187,0.1,0,0
S059,2028-06-23,0.5160893642,0.04344437428,0.5263063197,0.1,0,0
S059,2028-06-24,0.421029291,0.04700672712,0.5182558914,0.05,0,0
S059,2028-06-25,0.4342354655,0.1497320038,0.5036565373,0.15,0,0
S059,2028-06-26,0.4350757758,0.1861868837,0.5685116714,0.15,0,0
S059,2028-06-27,0.4071697141,0.2504745702,0.497984386,0.2,0,0
S059,2028-06-28,0.2794443142,0.2211904681,0.5300551144,0.1,0,0
S059,2028-06-29,0.3499108086,0.251152715,0.4715211228,0.15,0,0
S059,2028-06-30,0.4206045092,0.2697768815,0.509644783,0.25,0,0
S059,2028-07-01,0.4631728949,0.304175997,0.5011156645,0.25,0,0
S059,2028-07-02,0.4618462733,0.2472257903,0.4814721157,0.05,0,0
S059,2028-07-03,0.4402365472,0.2603283596,0.4835517505,0.2,0,0
S059,2028-07-04,0.4883845378,0.240879888,0.4426291041,0,0,0
S059,2028-07-05,0.5084537544,0.234103459,0.345808412,0.1,0,0
S059,2028-07-06,0.5984770068,0.2068213951,0.345063543,0.35,0,0
S059,2028-07-07,0.5774557321,0.1923059114,0.4147616632,0.1,0,0
S059,2028-07-08,0.6605391581,0.1196505028,0.4019402253,0.1,0,0
S059,2028-07-09,0.5229477434,0.228841655,0.3482116171,0.1,0,0
S059,2028-07-10,0.5452081175,0.1871294034,0.2899789819,0.05,0,0
S059,2028-07-11,0.4640526491,0.2346889067,0.3054332431,0.25,0,0
S059,2028-07-12,0.4553002473,0.2590499587,0.3567838231,0.2,0,0
S059,2028-07-13,0.5780689034,0.2641449469,0.389274419,0.15,0,0
S059,2028-07-14,0.7201646063,0.2133168591,0.4035976813,0.25,0,0
S059,2028-07-15,0.7175534241,0.1872259107,0.4161517242,0.25,0,0
S059,2028-07-16,0.8392322448,0.2769581075,0.4457974236,0.25,0,0
S059,2028-07-17,0.8210639066,0.1302047099,0.4219672207,0.15,0,0
S059,2028-07-18,0.6992568903,0.1080088546,0.3043349053,0.2,0,0
S059,2028-07-19,0.6210143058,0.101758004,0.2803386274,0.25,0,0
S059,2028-07-20,0.5220570387,0.08876937938,0.3371936746,0.1,0,0
S059,2028-07-21,0.634485148,0.08174771423,0.1938585003,0.1,0,0
S059,2028-07-22,0.628217853,0.08319662367,0.2055152883,0.05,0,0
S059,2028-07-23,0.5972345353,0.1311165747,0.2228166618,0.2,0,0
S059,2028-07-24,0.5427320038,0.01517842214,0.1762753513,0.2,0,0
S059,2028-07-25,0.5089495325,0.1153505319,0.1078690876,0.15,0,0
S059,2028-07-26,0.4055830628,0.08758164288,0.1576944151,0.15,0,0
S059,2028-07-27,0.5312578613,0.1358973311,0.3263747262,0.15,0,0
S059,2028-07-28,0.5635235608,0.1391696148,0.3387622411,0.2,0,0
S059,2028-07-29,0.5783692651,0.1759865569,0.2991838284,0.25,0,0
S059,2028-07-30,0.5802481131,0.1433750083,0.2883188313,0.1,0,0
S059,2028-07-31,0.4334093702,0.05925183611,0.3700630268,0.1,0,0
S059,2028-08-01,0.3607107237,0.1392164978,0.3527323473,0.15,0,0
S059,2028-08-02,0.359175192,0.1304994068,0.3879494481,0.1,0,0
S059,2028-08-03,0.3749984223,0.144464744,0.5362530236,0.15,0,0
S059,2028-08-04,0.3379111924,0.2270555749,0.4814158524,0.05,0,0
S059,2028-08-05,0.2507635445,0.2057526888,0.4122807527,0.1,0,0
S059,2028-08-06,0.2586516994,0.2359623494,0.4092941518,0.15,0,0
S059,2028-08-07,0.3784965186,0.1795091121,0.366451404,0.2,0,0
S059,2028-08-08,0.352547783,0.1288095518,0.3627341014,0.05,0,0
S059,2028-08-09,0.387163462,0.08562239055,0.4649341718,0.1,0,0
S059,2028-08-10,0.2853256114,0.03980023053,0.6140720364,0.05,0,0
S059,2028-08-11,0.2951503265,0.0649141994,0.5581899299,0.05,0,0
S059,2028-08-12,0.2542706933,0,0.5175930485,0.1,0,0
S059,2028-08-13,0.2962867432,0,0.542377877,0.1,0,0
S059,2028-08-14,0.3931131317,0,0.4936276901,0.15,0,0
S059,2028-08-15,0.348870451,0.03649871248,0.4413143909,0.15,0,0
S059,2028-08-16,0.1948844584,0.07030911741,0.4062948646,0.15,0,0
S059,2028-08-17,0.166046539,0.06594878325,0.4594098829,0,0,0
S059,2028-08-18,0.2577054729,0.06572441259,0.4531130805,0.05,0,0
S059,2028-08-19,0.1808213307,0.1390554631,0.3984880582,0.1,0,0
S059,2028-08-20,0.2333811134,0.06146116794,0.5412625618,0.05,0,0
S059,2028-08-21,0.2640889971,0.04172895928,0.5857527973,0.1,0,0
S059,2028-08-22,0.2016352171,0.04399929766,0.5148717657,0.1,0,0
S059,2028-08-23,0.1543639357,0,0.4815047726,0.05,0,0
S059,2028-08-24,0.2845921752,0.143513003,0.4658894445,0.1,0,0
S059,2028-08-25,0.2007397828,0.302437563,0.5817193768,0.05,0,0
S059,2028-08-26,0.2987318608,0.4156991971,0.5589076019,0.15,0,0
S059,2028-08-27,0.2001037385,0.3015388966,0.5777152576,0.2,0,0
S059,2028-08-28,0.2846159957,0.3391502961,0.4602310247,0.15,0,0
S059,2028-08-29,0.2775972091,0.3093119685,0.342580277,0.15,0,0
S059,2028-08-30,0.223636776,0.2348686238,0.3779557135,0.05,0,0
S059,2028-08-31,0.2279084368,0.315956419,0.3649214919,0,0,0
S059,2028-09-01,0.2070274113,0.3420774901,0.306563626,0.05,0,0
S059,2028-09-02,0.315401999,0.2156090848,0.2755814277,0.1,0,0
S059,2028-09-03,0.2909997176,0.2866004858,0.330159965,0.05,0,0
S059,2028-09-04,0.3705960212,0.3039272529,0.3053802174,0.15,0,0
S059,2028-09-05,0.3722966021,0.193474257,0.306469025,0.1,0,0
S059,2028-09-06,0.3996414409,0.2140468988,0.4864849125,0.1,0,0
S059,2028-09-07,0.4176418216,0.2767373952,0.4754596123,0.15,0,0
S059,2028-09-08,0.374808767,0.3237139461,0.5237114962,0.1,0,0
S059,2028-09-09,0.3516782182,0.229287191,0.6458638315,0.15,0,0
S059,2028-09-10,0.3385613174,0.303380276,0.5616799323,0.15,0,0
S059,2028-09-11,0.3526042686,0.3937460551,0.6107973454,0.3,0,0
S059,2028-09-12,0.4292143908,0.4397519235,0.4756099662,0.15,0,0
S059,2028-09-13,0.3366016251,0.4019984621,0.5549860407,0.05,0,0
S059,2028-09-14,0.3210799381,0.3124899309,0.6663616723,0,0,0
S059,2028-09-15,0.4513639516,0.323309126,0.5972837312,0.25,0,0
S059,2028-09-16,0.5423293729,0.3409423862,0.6234501638,0.2,0,0
S059,2028-09-17,0.5190353339,0.3348808587,0.6442958189,0.15,0,0
S059,2028-09-18,0.5173802216,0.383612648,0.6059497683,0.2,0,0
S059,2028-09-19,0.464288594,0.1986664957,0.6677205918,0.05,0,0
S059,2028-09-20,0.4160286471,0.16800991,0.8084322577,0.1,0,0
S059,2028-09-21,0.3271932229,0.2496803673,0.6624742399,0.45,1,1
S059,2028-09-22,0.3935582111,0.2499797582,0.5531011014,0.45,0,1
S059,2028-09-23,0.376624822,0.3289415802,0.5729439292,0.55,0,1
S059,2028-09-24,0.373562295,0.4225354853,0.6239997376,0.65,0,1
S059,2028-09-25,0.3704093625,0.3136526082,0.560677076,0.4,0,1
S059,2028-09-26,0.5123083122,0.3157981497,0.6206332683,0,0,0
S059,2028-09-27,0.4737491473,0.2481578537,0.4941985124,0.1,0,0
S059,2028-09-28,0.4688557001,0.3421439028,0.5709656131,0.25,0,0
S059,2028-09-29,0.3815615317,0.266161817,0.6400080893,0.25,0,0
S059,2028-09-30,0.4012375248,0.2314985286,0.7096948935,0.15,0,0
S059,2028-10-01,0.3702188489,0.1729257521,0.6877858828,0,0,0
S059,2028-10-02,0.5228621916,0.1439687563,0.7566444248,0.05,0,0
S059,2028-10-03,0.5675219977,0.2132834842,0.6762785092,0.1,0,0
S059,2028-10-04,0.5251604071,0.3049186644,0.7319612626,0.2,0,0
S059,2028-10-05,0.4779336448,0.3927272891,0.7885882976,0,0,0
S059,2028-10-06,0.3844944288,0.4012064652,0.8032185206,0.25,0,0
S059,2028-10-07,0.5153226335,0.4165070783,0.7644652919,0.15,0,0
S059,2028-10-08,0.4541491853,0.4265254766,0.8151768118,0.15,0,0
S059,2028-10-09,0.4341022313,0.382999093,0.7845690917,0.3,0,0
S059,2028-10-10,0.5973892923,0.424903322,0.7556417636,0.15,0,0
S059,2028-10-11,0.5949833287,0.4929969546,0.644552686,0.15,0,0
S059,2028-10-12,0.5605097268,0.4677496717,0.6654034305,0.2,0,0
S059,2028-10-13,0.6382125058,0.3394055543,0.6627583865,0.15,0,0
S059,2028-10-14,0.5759575449,0.3922389882,0.5796397853,0.1,0,0
S059,2028-10-15,0.5688718271,0.398794531,0.5627441026,0.2,0,0
S059,2028-10-16,0.5130644682,0.4756985109,0.4898513215,0.15,0,0
S059,2028-10-17,0.559249054,0.540027951,0.4314313955,0.1,0,0
S059,2028-10-18,0.5415130917,0.5067158227,0.3495742997,0.1,0,0
S059,2028-10-19,0.4757471196,0.4746220839,0.4544407886,0.1,0,0
S059,2028-10-20,0.5118621616,0.5428194715,0.3043114742,0.15,0,0
S059,2028-10-21,0.6106810771,0.5259501975,0.2645836893,0.35,0,0
S059,2028-10-22,0.5755296832,0.5219245216,0.3518174916,0.2,0,0
S059,2028-10-23,0.4609310511,0.5909555457,0.3978124739,0.15,0,0
S059,2028-10-24,0.5424659064,0.6180891502,0.3999162553,0.1,0,0
S059,2028-10-25,0.5052689107,0.5255125778,0.3477025734,0.3,0,0
S059,2028-10-26,0.5520368716,0.5012043652,0.2424821327,0.05,0,0
S059,2028-10-27,0.7324012344,0.4316998466,0.2028175761,0.15,0,0
S059,2028-10-28,0.795049265,0.4704605357,0.1773651108,0.15,0,0
S059,2028-10-29,0.6535863329,0.3834330177,0.1640978076,0.15,0,0
S059,2028-10-30,0.6459704496,0.3184026391,0.2554002857,0.2,0,0
S059,2028-10-31,0.6078633525,0.3263849264,0.2646872074,0.05,0,0
S059,2028-11-01,0.6570844426,0.3249359518,0.2446725498,0.2,0,0
S059,2028-11-02,0.4606774088,0.3293061808,0.3893739889,0.15,0,0
S059,2028-11-03,0.5259146217,0.4167686831,0.2755192458,0.15,0,0
S059,2028-11-04,0.5700670037,0.4290227178,0.3244628706,0.25,0,0
S059,2028-11-05,0.6924756894,0.3867458502,0.3680035721,0.15,0,0
S059,2028-11-06,0.7255633641,0.4434099076,0.4104491564,0.1,0,0
S059,2028-11-07,0.7175218996,0.4913220058,0.2941566813,0.1,0,0
S059,2028-11-08,0.5922625722,0.4028112658,0.2792105918,0.6,1,1
S059,2028-11-09,0.5206876399,0.5293590641,0.2408857708,0.45,0,1
S059,2028-11-10,0.5831682014,0.5920257659,0.3407569551,0.6,0,1
S059,2028-11-11,0.54412478,0.5704623816,0.3826773463,0.1,0,0
S059,2028-11-12,0.5733534942,0.4329524854,0.3407332875,0.15,0,0
S059,2028-11-13,0.5903591868,0.5174623812,0.4304538428,0.25,0,0
S059,2028-11-14,0.5365210985,0.603121583,0.3642299122,0.3,0,0
S059,2028-11-15,0.5556860805,0.489364303,0.3871565846,0.25,0,0
S059,2028-11-16,0.3432944114,0.4910924778,0.3782291486,0.1,0,0
S059,2028-11-17,0.3099897275,0.386785287,0.2403074481,0.1,0,0
S059,2028-11-18,0.3183015571,0.4323142839,0.3148096998,0.05,0,0
S059,2028-11-19,0.2644766139,0.3958567898,0.3748916434,0.15,0,0
S059,2028-11-20,0.1707741924,0.34958943,0.3217292188,0.05,0,0
S059,2028-11-21,0.1290613932,0.3610947958,0.5389214012,0.1,0,0
S059,2028-11-22,0.1531195769,0.4982667644,0.5252818929,0,0,0
S059,2028-11-23,0.12045769,0.5231960346,0.5570406146,0.25,0,0
S059,2028-11-24,0.1469817601,0.5413061005,0.4101825062,0.1,0,0
S059,2028-11-25,0.07888354586,0.5020671809,0.3477650692,0,0,0
S059,2028-11-26,0.09691286305,0.4076669383,0.2345044526,0.25,0,0
S059,2028-11-27,0.009933314854,0.4970607545,0.1323189145,0.15,0,0
S059,2028-11-28,0.03988031774,0.5209396455,0.2463787869,0.2,0,0
S059,2028-11-29,0.01207122909,0.5735756141,0.2826886345,0.1,0,0
S059,2028-11-30,0,0.6745189733,0.3663683647,0.1,0,0
S059,2028-12-01,0.05299554612,0.6472553152,0.322666831,0.1,0,0
S059,2028-12-02,0.03997375467,0.5411366053,0.3465715835,0.1,0,0
S059,2028-12-03,0.1306536103,0.4438815096,0.2613858455,0.1,0,0
S059,2028-12-04,0.05004361238,0.4539458388,0.2295095764,0.05,0,0
S059,2028-12-05,0.1529240352,0.3940154097,0.1788299847,0.05,0,0
S059,2028-12-06,0.2433212488,0.3528027009,0.3410525435,0.05,0,0
S059,2028-12-07,0.3395200199,0.2711384328,0.3879269565,0,0,0
S059,2028-12-08,0.3463864958,0.2304654276,0.3455675815,0.2,0,0
S059,2028-12-09,0.4093725841,0.1684561914,0.18821574,0.2,0,0
S059,2028-12-10,0.3058480186,0.2216721953,0.1429084874,0.05,0,0
S059,2028-12-11,0.08861506017,0.2653419166,0.241421183,0.1,0,0
S059,2028-12-12,0.2618975547,0.2207780113,0.2153334024,0.15,0,0
S059,2028-12-13,0.3354005782,0.2318309263,0.1731191873,0.05,0,0
S059,2028-12-14,0.2956662639,0.1669991686,0.2200341576,0.05,0,0
S059,2028-12-15,0.3943059943,0.1258751017,0.159329909,0.15,0,0
S059,2028-12-16,0.385115902,0.03265817722,0.09682811791,0.1,0,0
S059,2028-12-17,0.3312745796,0.1503576092,0.0921913606,0.1,0,0
S059,2028-12-18,0.3741594171,0.1672295581,0.2772540856,0.2,0,0
S059,2028-12-19,0.3761564478,0.1689751257,0.2985388669,0.15,0,0
S059,2028-12-20,0.3909651515,0.1861323257,0.2645354109,0.05,0,0
S059,2028-12-21,0.5184863377,0.2999827775,0.3214665379,0.05,0,0
S059,2028-12-22,0.4156629887,0.3231535949,0.3006441735,0.2,0,0
S059,2028-12-23,0.5244477126,0.3194947462,0.3518418773,0.2,0,0
S059,2028-12-24,0.2930198828,0.2322143329,0.4086216325,0.1,0,0
S059,2028-12-25,0.348080978,0.380731591,0.3668993761,0.1,0,0
S059,2028-12-26,0.2628053859,0.4015680245,0.367946666,0.15,0,0
S059,2028-12-27,0.3247393493,0.2713336756,0.3779775332,0.15,0,0
S059,2028-12-28,0.4681314203,0.3025330081,0.3779494803,0.15,0,0
S059,2028-12-29,0.419331946,0.3960499211,0.3389265691,0.1,0,0
S059,2028-12-30,0.360129495,0.3926557209,0.3838062506,0.1,0,0
S060,2027-01-01,0.526411246,0.380667223,0.4575833364,0.2,0,0
S060,2027-01-02,0.501041701,0.4259425605,0.532098913,0.1,0,0
S060,2027-01-03,0.4721035225,0.4494418365,0.5119096664,0.1,0,0
S060,2027-01-04,0.5251118377,0.5540400828,0.60831267,0.2,0,0
S060,2027-01-05,0.4888460463,0.5738834486,0.6238434305,0.2,0,0
S060,2027-01-06,0.3702963683,0.5931539542,0.5536056767,0.15,0,0
