supplier_id,date,disruption_risk,risk_probability,predicted,error_type,wrong_label_confidence
S050,2028-09-02,0,0.1970918179,True,FP,0.1970918179
S050,2028-09-01,0,0.1960220337,True,FP,0.1960220337
S087,2028-08-12,0,0.1959817261,True,FP,0.1959817261
S086,2028-06-04,0,0.1956944615,True,FP,0.1956944615
S023,2028-07-28,0,0.1956379712,True,FP,0.1956379712
S023,2028-07-22,0,0.1956379712,True,FP,0.1956379712
S023,2028-08-07,0,0.1956379712,True,FP,0.1956379712
S023,2028-08-03,0,0.1956379712,True,FP,0.1956379712
S023,2028-07-27,0,0.1956379712,True,FP,0.1956379712
S086,2028-06-11,0,0.1944948882,True,FP,0.1944948882
S086,2028-06-12,0,0.1944948882,True,FP,0.1944948882
S023,2028-07-18,0,0.1935258657,True,FP,0.1935258657
S050,2028-08-26,0,0.1934292167,True,FP,0.1934292167
S023,2028-08-06,0,0.1933118105,True,FP,0.1933118105
S079,2028-07-27,0,0.1932346076,True,FP,0.1932346076
S086,2028-06-02,0,0.1931417584,True,FP,0.1931417584
S086,2028-06-03,0,0.1931417584,True,FP,0.1931417584
S012,2028-07-10,0,0.192464903,True,FP,0.192464903
S012,2028-07-06,0,0.192464903,True,FP,0.192464903
S012,2028-07-05,0,0.192464903,True,FP,0.192464903
S012,2028-07-07,0,0.192464903,True,FP,0.192464903
S012,2028-07-12,0,0.192464903,True,FP,0.192464903
S060,2028-08-04,0,0.1915232986,True,FP,0.1915232986
S026,2028-06-16,0,0.1900855899,True,FP,0.1900855899
S079,2028-06-27,0,0.1890580356,True,FP,0.1890580356
S056,2028-08-05,0,0.1883539408,True,FP,0.1883539408
S056,2028-08-07,0,0.1883539408,True,FP,0.1883539408
S056,2028-08-06,0,0.1883539408,True,FP,0.1883539408
S072,2028-07-15,0,0.1873666495,True,FP,0.1873666495
S072,2028-07-14,0,0.1873666495,True,FP,0.1873666495
S072,2028-07-16,0,0.1873666495,True,FP,0.1873666495
S072,2028-07-12,0,0.1873666495,True,FP,0.1873666495
S072,2028-07-13,0,0.1873666495,True,FP,0.1873666495
S072,2028-07-21,0,0.1873666495,True,FP,0.1873666495
S079,2028-06-28,0,0.1873557568,True,FP,0.1873557568
S079,2028-07-29,0,0.1873557568,True,FP,0.1873557568
S077,2028-08-13,0,0.1867140979,True,FP,0.1867140979
S023,2028-07-29,0,0.1866754144,True,FP,0.1866754144
S023,2028-07-30,0,0.1866754144,True,FP,0.1866754144
S050,2028-09-03,0,0.1865813285,True,FP,0.1865813285
S060,2028-08-08,0,0.1853284389,True,FP,0.1853284389
S019,2028-07-29,0,0.185290575,True,FP,0.185290575
S079,2028-09-01,0,0.1846794635,True,FP,0.1846794635
S079,2028-08-18,0,0.1846794635,True,FP,0.1846794635
S060,2028-05-30,0,0.1840528697,True,FP,0.1840528697
S012,2028-07-13,0,0.1836146116,True,FP,0.1836146116
S012,2028-07-02,0,0.1836146116,True,FP,0.1836146116
S019,2028-07-16,0,0.1836146116,True,FP,0.1836146116
S012,2028-06-03,0,0.1836146116,True,FP,0.1836146116
S056,2028-07-21,0,0.1829205751,True,FP,0.1829205751
S060,2028-08-10,0,0.1812861413,True,FP,0.1812861413
S050,2028-07-07,0,0.1806041747,True,FP,0.1806041747
S002,2028-06-06,0,0.1797815859,True,FP,0.1797815859
S002,2028-06-07,0,0.1797815859,True,FP,0.1797815859
S002,2028-06-10,0,0.1797815859,True,FP,0.1797815859
S023,2028-07-19,0,0.1794658452,True,FP,0.1794658452
S087,2028-08-04,0,0.1790320873,True,FP,0.1790320873
S056,2028-07-23,0,0.178919211,True,FP,0.178919211
S072,2028-07-17,0,0.1786988378,True,FP,0.1786988378
S086,2028-06-08,0,0.1782555431,True,FP,0.1782555431
S043,2028-08-06,0,0.1780292094,True,FP,0.1780292094
S043,2028-08-08,0,0.1780292094,True,FP,0.1780292094
S060,2028-08-07,0,0.1775766611,True,FP,0.1775766611
S006,2028-08-17,0,0.1769424826,True,FP,0.1769424826
S006,2028-08-19,0,0.1769424826,True,FP,0.1769424826
S006,2028-08-20,0,0.1769424826,True,FP,0.1769424826
S006,2028-08-21,0,0.1769424826,True,FP,0.1769424826
S006,2028-08-18,0,0.1769424826,True,FP,0.1769424826
S006,2028-08-16,0,0.1769424826,True,FP,0.1769424826
S060,2028-07-22,0,0.1769208759,True,FP,0.1769208759
S073,2028-07-07,0,0.1768358797,True,FP,0.1768358797
S073,2028-07-12,0,0.1768358797,True,FP,0.1768358797
S073,2028-07-21,0,0.1768358797,True,FP,0.1768358797
S073,2028-07-09,0,0.1768358797,True,FP,0.1768358797
S073,2028-07-22,0,0.1768358797,True,FP,0.1768358797
S073,2028-07-08,0,0.1768358797,True,FP,0.1768358797
S073,2028-07-10,0,0.1768358797,True,FP,0.1768358797
S023,2028-07-16,0,0.1766407639,True,FP,0.1766407639
S023,2028-07-15,0,0.1766407639,True,FP,0.1766407639
S056,2028-06-14,0,0.1765029877,True,FP,0.1765029877
S056,2028-07-24,0,0.1765029877,True,FP,0.1765029877
S056,2028-07-22,0,0.1765029877,True,FP,0.1765029877
S050,2028-08-25,0,0.1763771921,True,FP,0.1763771921
S023,2028-07-14,0,0.1753506213,True,FP,0.1753506213
S073,2028-07-16,0,0.175061509,True,FP,0.175061509
S031,2028-08-06,0,0.1747726649,True,FP,0.1747726649
S031,2028-08-05,0,0.1747726649,True,FP,0.1747726649
S086,2028-06-26,0,0.1744999737,True,FP,0.1744999737
S072,2028-07-11,0,0.174430564,True,FP,0.174430564
S056,2028-08-04,0,0.1737572551,True,FP,0.1737572551
S029,2028-07-25,0,0.1736622304,True,FP,0.1736622304
S029,2028-07-21,0,0.1736622304,True,FP,0.1736622304
S029,2028-07-22,0,0.1736622304,True,FP,0.1736622304
S039,2028-07-28,0,0.1736622304,True,FP,0.1736622304
S039,2028-07-26,0,0.1736622304,True,FP,0.1736622304
S073,2028-08-11,0,0.1730889976,True,FP,0.1730889976
S023,2028-07-24,0,0.1730062664,True,FP,0.1730062664
S023,2028-07-13,0,0.1730062664,True,FP,0.1730062664
S023,2028-08-02,0,0.1730062664,True,FP,0.1730062664
S023,2028-08-01,0,0.1730062664,True,FP,0.1730062664
S072,2028-07-20,0,0.1728302091,True,FP,0.1728302091
S019,2028-07-30,0,0.1724362075,True,FP,0.1724362075
S086,2028-06-25,0,0.1718572378,True,FP,0.1718572378
S026,2028-06-17,0,0.1716760397,True,FP,0.1716760397
S088,2028-07-13,0,0.1714711636,True,FP,0.1714711636
S002,2028-06-09,0,0.1713906229,True,FP,0.1713906229
S079,2028-08-19,0,0.1708742082,True,FP,0.1708742082
S079,2028-08-29,0,0.1708742082,True,FP,0.1708742082
S002,2028-07-24,0,0.1707426906,True,FP,0.1707426906
S002,2028-07-23,0,0.1707426906,True,FP,0.1707426906
S002,2028-07-22,0,0.1707426906,True,FP,0.1707426906
S002,2028-07-26,0,0.1707426906,True,FP,0.1707426906
S002,2028-07-25,0,0.1707426906,True,FP,0.1707426906
S073,2028-08-10,0,0.1705724597,True,FP,0.1705724597
S028,2028-07-17,0,0.1703774035,True,FP,0.1703774035
S012,2028-06-04,0,0.1701227576,True,FP,0.1701227576
S019,2028-07-17,0,0.1701227576,True,FP,0.1701227576
S077,2028-08-14,0,0.1701227576,True,FP,0.1701227576
S012,2028-06-02,0,0.1701227576,True,FP,0.1701227576
S019,2028-08-01,0,0.1701227576,True,FP,0.1701227576
S057,2028-08-13,0,0.1701227576,True,FP,0.1701227576
S012,2028-07-03,0,0.1701227576,True,FP,0.1701227576
S012,2028-07-14,0,0.1701227576,True,FP,0.1701227576
S019,2028-08-02,0,0.1701227576,True,FP,0.1701227576
S057,2028-08-10,0,0.1701227576,True,FP,0.1701227576
S013,2028-07-15,0,0.1701227576,True,FP,0.1701227576
S050,2028-08-01,0,0.1700057536,True,FP,0.1700057536
S056,2028-08-01,0,0.1699147075,True,FP,0.1699147075
S056,2028-08-02,0,0.1699147075,True,FP,0.1699147075
S056,2028-08-03,0,0.1699147075,True,FP,0.1699147075
S079,2028-06-29,0,0.1689939797,True,FP,0.1689939797
S079,2028-08-28,0,0.1682379395,True,FP,0.1682379395
S079,2028-07-05,0,0.1682379395,True,FP,0.1682379395
S079,2028-07-14,0,0.1682379395,True,FP,0.1682379395
S079,2028-08-31,0,0.1682379395,True,FP,0.1682379395
S056,2028-07-25,0,0.1682337224,True,FP,0.1682337224
S077,2028-07-12,0,0.1667498946,True,FP,0.1667498946
S077,2028-07-08,0,0.1667498946,True,FP,0.1667498946
S077,2028-07-11,0,0.1667498946,True,FP,0.1667498946
S079,2028-07-01,0,0.1666845828,True,FP,0.1666845828
S010,2028-06-19,0,0.166589722,True,FP,0.166589722
S037,2028-07-13,0,0.1665081978,True,FP,0.1665081978
S060,2028-06-01,0,0.1658228189,True,FP,0.1658228189
S079,2028-06-24,0,0.1655807346,True,FP,0.1655807346
S079,2028-06-25,0,0.1655807346,True,FP,0.1655807346
S079,2028-07-30,0,0.1655807346,True,FP,0.1655807346
S079,2028-08-10,0,0.1655807346,True,FP,0.1655807346
S079,2028-08-12,0,0.1655807346,True,FP,0.1655807346
S079,2028-08-11,0,0.1655807346,True,FP,0.1655807346
S079,2028-07-28,0,0.1655807346,True,FP,0.1655807346
S079,2028-06-26,0,0.1655807346,True,FP,0.1655807346
S079,2028-08-13,0,0.1655807346,True,FP,0.1655807346
S072,2028-07-22,0,0.1654949635,True,FP,0.1654949635
S072,2028-07-18,0,0.1654949635,True,FP,0.1654949635
S078,2028-06-14,0,0.1651548445,True,FP,0.1651548445
S083,2028-06-25,0,0.1651100814,True,FP,0.1651100814
S083,2028-06-10,0,0.1650036275,True,FP,0.1650036275
S083,2028-06-08,0,0.1650036275,True,FP,0.1650036275
S095,2028-07-01,0,0.1644685268,True,FP,0.1644685268
S095,2028-06-30,0,0.1644685268,True,FP,0.1644685268
S094,2028-08-07,0,0.164017722,True,FP,0.164017722
S002,2028-07-21,0,0.1636850834,True,FP,0.1636850834
S002,2028-07-19,0,0.1636850834,True,FP,0.1636850834
S056,2028-07-05,0,0.1636174023,True,FP,0.1636174023
S056,2028-07-20,0,0.1636174023,True,FP,0.1636174023
S056,2028-07-19,0,0.1636174023,True,FP,0.1636174023
S016,2028-08-18,0,0.1635698825,True,FP,0.1635698825
S010,2028-08-04,0,0.1632731557,True,FP,0.1632731557
S073,2028-07-11,0,0.1632607132,True,FP,0.1632607132
S073,2028-07-17,0,0.1629524976,True,FP,0.1629524976
S073,2028-07-20,0,0.1629524976,True,FP,0.1629524976
S016,2028-08-19,0,0.1628238112,True,FP,0.1628238112
S077,2028-07-13,0,0.1624729335,True,FP,0.1624729335
S086,2028-06-24,0,0.1624202579,True,FP,0.1624202579
S028,2028-07-31,0,0.1623385698,True,FP,0.1623385698
S019,2028-08-04,0,0.1620959044,True,FP,0.1620959044
S073,2028-07-15,0,0.1619051695,True,FP,0.1619051695
S023,2028-07-26,0,0.1614955366,True,FP,0.1614955366
S023,2028-08-08,0,0.1614955366,True,FP,0.1614955366
S023,2028-07-12,0,0.1614955366,True,FP,0.1614955366
S023,2028-07-25,0,0.1614955366,True,FP,0.1614955366
S023,2028-07-23,0,0.1614955366,True,FP,0.1614955366
S056,2028-08-08,0,0.1614788324,True,FP,0.1614788324
S035,2028-09-03,0,0.1610879004,True,FP,0.1610879004
S056,2028-07-30,0,0.1606425792,True,FP,0.1606425792
S056,2028-07-16,0,0.1605490446,True,FP,0.1605490446
S019,2028-08-05,0,0.1603897959,True,FP,0.1603897959
S087,2028-08-11,0,0.1602861732,True,FP,0.1602861732
S060,2028-08-06,0,0.1601390392,True,FP,0.1601390392
S060,2028-05-31,0,0.1601390392,True,FP,0.1601390392
S060,2028-07-24,0,0.1601390392,True,FP,0.1601390392
S060,2028-08-03,0,0.1601390392,True,FP,0.1601390392
S060,2028-08-05,0,0.1601390392,True,FP,0.1601390392
S060,2028-07-26,0,0.1601390392,True,FP,0.1601390392
S060,2028-07-31,0,0.1601390392,True,FP,0.1601390392
S060,2028-08-09,0,0.1599845141,True,FP,0.1599845141
S026,2028-06-18,0,0.159754023,True,FP,0.159754023
S026,2028-06-11,0,0.159754023,True,FP,0.159754023
S086,2028-08-05,0,0.1594275981,True,FP,0.1594275981
S086,2028-08-04,0,0.1594275981,True,FP,0.1594275981
S050,2028-07-09,0,0.1593671292,True,FP,0.1593671292
S073,2028-07-19,0,0.1593028307,True,FP,0.1593028307
S073,2028-07-06,0,0.1593028307,True,FP,0.1593028307
S073,2028-07-18,0,0.1593028307,True,FP,0.1593028307
S077,2028-07-07,0,0.1588885039,True,FP,0.1588885039
S012,2028-07-04,0,0.1588317305,True,FP,0.1588317305
S013,2028-07-17,0,0.1587670445,True,FP,0.1587670445
S019,2028-07-19,0,0.1587670445,True,FP,0.1587670445
S013,2028-07-16,0,0.1587670445,True,FP,0.1587670445
S013,2028-08-03,0,0.1587670445,True,FP,0.1587670445
S057,2028-08-17,0,0.1587670445,True,FP,0.1587670445
S012,2028-07-11,0,0.1587670445,True,FP,0.1587670445
S012,2028-07-08,0,0.1587670445,True,FP,0.1587670445
S019,2028-07-18,0,0.1587670445,True,FP,0.1587670445
S057,2028-08-09,0,0.1587670445,True,FP,0.1587670445
S013,2028-08-05,0,0.1587670445,True,FP,0.1587670445
S012,2028-06-30,0,0.1587670445,True,FP,0.1587670445
S012,2028-07-01,0,0.1587670445,True,FP,0.1587670445
S090,2028-08-13,0,0.1586879194,True,FP,0.1586879194
S002,2028-06-08,0,0.1586224437,True,FP,0.1586224437
S023,2028-07-11,0,0.1584593803,True,FP,0.1584593803
S077,2028-08-12,0,0.158298552,True,FP,0.158298552
S039,2028-07-29,0,0.1582629681,True,FP,0.1582629681
S026,2028-06-15,0,0.158120051,True,FP,0.158120051
S073,2028-07-23,0,0.1581150293,True,FP,0.1581150293
S056,2028-07-12,0,0.1579949111,True,FP,0.1579949111
S056,2028-07-07,0,0.1579949111,True,FP,0.1579949111
S056,2028-07-15,0,0.1579949111,True,FP,0.1579949111
S056,2028-07-11,0,0.1579949111,True,FP,0.1579949111
S035,2028-07-20,0,0.1579579264,True,FP,0.1579579264
S035,2028-07-25,0,0.1579579264,True,FP,0.1579579264
S005,2028-07-13,0,0.1577983499,True,FP,0.1577983499
S060,2028-07-27,0,0.157672286,True,FP,0.157672286
S060,2028-08-01,0,0.157672286,True,FP,0.157672286
S060,2028-08-02,0,0.157672286,True,FP,0.157672286
S041,2028-08-22,0,0.1575998515,True,FP,0.1575998515
S041,2028-06-20,0,0.1575998515,True,FP,0.1575998515
S041,2028-08-21,0,0.1575998515,True,FP,0.1575998515
S057,2028-08-30,0,0.1574258059,True,FP,0.1574258059
S057,2028-08-31,0,0.1574258059,True,FP,0.1574258059
S057,2028-08-28,0,0.1574258059,True,FP,0.1574258059
S031,2028-08-04,0,0.1574050933,True,FP,0.1574050933
S094,2028-08-06,0,0.1573566645,True,FP,0.1573566645
S043,2028-08-09,0,0.1573437899,True,FP,0.1573437899
S006,2028-08-22,0,0.1571978927,True,FP,0.1571978927
S086,2028-07-15,0,0.1571544111,True,FP,0.1571544111
S073,2028-07-02,0,0.1571008265,True,FP,0.1571008265
S073,2028-07-03,0,0.1571008265,True,FP,0.1571008265
S035,2028-07-17,0,0.1567783058,True,FP,0.1567783058
S012,2028-08-01,0,0.1566799283,True,FP,0.1566799283
S019,2028-06-02,0,0.1566799283,True,FP,0.1566799283
S019,2028-06-01,0,0.1566799283,True,FP,0.1566799283
S012,2028-07-30,0,0.1566799283,True,FP,0.1566799283
S012,2028-07-31,0,0.1566799283,True,FP,0.1566799283
S010,2028-08-03,0,0.1564660668,True,FP,0.1564660668
S023,2028-07-31,0,0.1559323817,True,FP,0.1559323817
S083,2028-06-11,0,0.1558721811,True,FP,0.1558721811
S083,2028-08-09,0,0.1558721811,True,FP,0.1558721811
S083,2028-08-20,0,0.1558721811,True,FP,0.1558721811
S083,2028-06-04,0,0.1558721811,True,FP,0.1558721811
S083,2028-08-05,0,0.1558721811,True,FP,0.1558721811
S073,2028-08-12,0,0.1558571607,True,FP,0.1558571607
S073,2028-08-13,0,0.1558571607,True,FP,0.1558571607
S077,2028-08-10,0,0.1558548659,True,FP,0.1558548659
S026,2028-07-12,0,0.1557938308,True,FP,0.1557938308
S026,2028-07-11,0,0.1557938308,True,FP,0.1557938308
S026,2028-07-13,0,0.1557938308,True,FP,0.1557938308
S026,2028-07-10,0,0.1557938308,True,FP,0.1557938308
S026,2028-07-09,0,0.1557938308,True,FP,0.1557938308
S026,2028-07-08,0,0.1557938308,True,FP,0.1557938308
S026,2028-07-07,0,0.1557938308,True,FP,0.1557938308
S013,2028-08-04,0,0.1557726711,True,FP,0.1557726711
S035,2028-06-22,0,0.1557710916,True,FP,0.1557710916
S035,2028-07-19,0,0.1557710916,True,FP,0.1557710916
S056,2028-06-13,0,0.1556565464,True,FP,0.1556565464
S056,2028-07-13,0,0.1555550396,True,FP,0.1555550396
S037,2028-07-12,0,0.1552140713,True,FP,0.1552140713
S009,2028-08-09,0,0.1551311761,True,FP,0.1551311761
S078,2028-06-11,0,0.1550448984,True,FP,0.1550448984
S078,2028-06-15,0,0.1550448984,True,FP,0.1550448984
S026,2028-07-14,0,0.1546581984,True,FP,0.1546581984
S035,2028-07-16,0,0.1546356231,True,FP,0.1546356231
S035,2028-05-31,0,0.1546356231,True,FP,0.1546356231
S092,2028-07-19,0,0.1542872041,True,FP,0.1542872041
S092,2028-07-18,0,0.1542872041,True,FP,0.1542872041
S001,2028-08-04,0,0.154272601,True,FP,0.154272601
S062,2028-07-17,0,0.154031679,True,FP,0.154031679
S077,2028-07-10,0,0.154031679,True,FP,0.154031679
S087,2028-08-14,0,0.1539029479,True,FP,0.1539029479
S060,2028-07-23,0,0.1537740976,True,FP,0.1537740976
S069,2028-07-15,0,0.1537293345,True,FP,0.1537293345
S069,2028-07-18,0,0.1537293345,True,FP,0.1537293345
S069,2028-07-17,0,0.1537293345,True,FP,0.1537293345
S069,2028-07-16,0,0.1537293345,True,FP,0.1537293345
S073,2028-08-14,0,0.1536940336,True,FP,0.1536940336
S100,2028-07-07,0,0.1536565721,True,FP,0.1536565721
S100,2028-07-08,0,0.1536565721,True,FP,0.1536565721
S100,2028-07-06,0,0.1536565721,True,FP,0.1536565721
S023,2028-07-21,0,0.1536189467,True,FP,0.1536189467
S073,2028-08-17,0,0.1534443051,True,FP,0.1534443051
S017,2028-07-08,0,0.153389588,True,FP,0.153389588
S019,2028-07-15,0,0.1532806754,True,FP,0.1532806754
S019,2028-08-03,0,0.1532806754,True,FP,0.1532806754
S012,2028-07-09,0,0.1532806754,True,FP,0.1532806754
S057,2028-08-15,0,0.1532806754,True,FP,0.1532806754
S012,2028-06-29,0,0.1532806754,True,FP,0.1532806754
S057,2028-08-16,0,0.1532806754,True,FP,0.1532806754
S057,2028-08-12,0,0.1532806754,True,FP,0.1532806754
S090,2028-08-14,0,0.1532037854,True,FP,0.1532037854
S077,2028-08-28,0,0.1531315744,True,FP,0.1531315744
S012,2028-07-18,0,0.1531315744,True,FP,0.1531315744
S012,2028-07-17,0,0.1531009227,True,FP,0.1531009227
S089,2028-07-21,0,0.1530889273,True,FP,0.1530889273
S087,2028-08-06,0,0.1530788839,True,FP,0.1530788839
S086,2028-07-12,0,0.1525749117,True,FP,0.1525749117
S001,2028-09-03,0,0.1524428129,True,FP,0.1524428129
S079,2028-08-14,0,0.1524175555,True,FP,0.1524175555
S026,2028-06-13,0,0.1524102241,True,FP,0.1524102241
S072,2028-08-21,0,0.1523507386,True,FP,0.1523507386
S072,2028-08-13,0,0.1523507386,True,FP,0.1523507386
S043,2028-08-05,0,0.1523507386,True,FP,0.1523507386
S072,2028-08-10,0,0.1523507386,True,FP,0.1523507386
S026,2028-06-12,0,0.1521621794,True,FP,0.1521621794
S004,2028-07-27,0,0.1520473659,True,FP,0.1520473659
S004,2028-07-26,0,0.1520473659,True,FP,0.1520473659
S004,2028-07-29,0,0.1520473659,True,FP,0.1520473659
S083,2028-07-07,0,0.1519907862,True,FP,0.1519907862
S083,2028-07-05,0,0.1519907862,True,FP,0.1519907862
S057,2028-08-29,0,0.1519774199,True,FP,0.1519774199
S082,2028-08-25,0,0.1517917067,True,FP,0.1517917067
S082,2028-07-05,0,0.1517917067,True,FP,0.1517917067
S082,2028-07-06,0,0.1517917067,True,FP,0.1517917067
S056,2028-07-31,0,0.151791513,True,FP,0.151791513
S094,2028-06-09,0,0.151379317,True,FP,0.151379317
S094,2028-06-08,0,0.151379317,True,FP,0.151379317
S050,2028-06-02,0,0.1513504088,True,FP,0.1513504088
S088,2028-07-14,0,0.1511099637,True,FP,0.1511099637
S019,2028-07-21,0,0.1509995311,True,FP,0.1509995311
S057,2028-08-14,0,0.1509005278,True,FP,0.1509005278
S077,2028-08-11,0,0.1509005278,True,FP,0.1509005278
S077,2028-08-15,0,0.1509005278,True,FP,0.1509005278
S012,2028-06-05,0,0.1509005278,True,FP,0.1509005278
S057,2028-08-11,0,0.1509005278,True,FP,0.1509005278
S083,2028-07-09,0,0.150878042,True,FP,0.150878042
S083,2028-07-11,0,0.150878042,True,FP,0.150878042
S072,2028-08-12,0,0.1507771462,True,FP,0.1507771462
S002,2028-07-20,0,0.1507485956,True,FP,0.1507485956
S035,2028-07-22,0,0.1503988951,True,FP,0.1503988951
S035,2028-06-25,0,0.1503988951,True,FP,0.1503988951
S016,2028-08-15,0,0.1503112167,True,FP,0.1503112167
S016,2028-08-14,0,0.1503112167,True,FP,0.1503112167
S087,2028-08-08,0,0.1502666026,True,FP,0.1502666026
S087,2028-08-09,0,0.1502666026,True,FP,0.1502666026
S087,2028-08-07,0,0.1502666026,True,FP,0.1502666026
S077,2028-07-09,0,0.1501801759,True,FP,0.1501801759
S062,2028-07-14,0,0.1501801759,True,FP,0.1501801759
S028,2028-07-15,0,0.1501225233,True,FP,0.1501225233
S028,2028-07-16,0,0.1501225233,True,FP,0.1501225233
S050,2028-05-31,0,0.1501168311,True,FP,0.1501168311
